"PathwayKey","Database","ID","Description","RNA_setSize","RNA_NES","RNA_pvalue","RNA_padj","RNA_leadingEdge","Protein_setSize","Protein_NES","Protein_pvalue","Protein_padj","Protein_leadingEdge","DirectionPattern","RNANominal","ProteinNominal","RNAFDR","ProteinFDR","EvidencePattern","JointNominalP","EvidenceRank"
"GO BP:GO:0030098","GO BP","GO:0030098","lymphocyte differentiation",426,-0.892319544648052,0.809775429326288,0.906053419447128,"16923/74039/268564/17221/12557/11793/20375/23882/230738/16362/12571/14371/56048/12192/16197/80859/432763/68094/74131/18021/21940/54698/56218/16848/16331/235320/18782/16852/12193/20869/16157/320940/14056/16189/74734/15976/16768/21417/22637/21803/67588/20535/16842/11848/15242/67122/19698/15223/75974/16175/12522/103743/17095/234695/16173/16431/15064/17863/12400/22694/108138/15170/210293/320790/107817/15379/22324/105855/15900/14357/94176/83796/19934/14634/20807/15184/14127/74048/17289/20668/16792/320404/17242/18950/20104/26362",139,-0.756239911780625,0.969788519637462,1,"58240/107568/64930/214162/22174/69754/56048/56717/68137/56457/207304/74256/11789/67588/277360/101142/15507/18762/16889/15354/79221/20586/20185/18605/59009/56456/15170/18514/77044/58208","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.969788519637462,4
"GO BP:GO:0051783","GO BP","GO:0051783","regulation of nuclear division",140,-0.745186829933431,0.96996996996997,0.98914796487534,"52563/13982/67629/13490/18596/12649/24010/54611/68612/268697/52276/66991/67968/66214/100088/378430/12323/17120/30839/19355/58994/71920/12237/17701/12236/18226/13164/17345/70385/434130/18817/20877/57028/16878/108907/66156/23980/66977/16175/214444/83560/64383/208628/14609/14184",49,0.969883119080852,0.494137353433836,0.945062073719959,"22210/14184/230103/16001/216810/52696/17120/69957/18226","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.96996996996997,4
"GO BP:GO:0071168","GO BP","GO:0071168","protein localization to chromatin",44,1.08045018523393,0.342639593908629,0.649219092799056,"70675/269523/16468/72749/235626/223828/68067/17685/71567/19822/404634/228880/212377",18,0.572570112214965,0.970037453183521,1,"11545/71175/22378/22367/20174","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.970037453183521,4
"GO BP:GO:1903902","GO BP","GO:1903902","positive regulation of viral life cycle",26,1.28232291549585,0.135944700460829,0.444743071488401,"16647/69165/22174/20597/16650/14265/214158/116733/18550",12,0.539227579217442,0.970093457943925,1,"22088/20597","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.970093457943925,4
"GO BP:GO:0007064","GO BP","GO:0007064","mitotic sister chromatid cohesion",26,1.05050764305442,0.366359447004608,0.664134952326624,"21951/74549/22589/68501/105377/229584/71521/72415/30939",12,0.535822635187316,0.970093457943925,1,"72117/71175","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.970093457943925,4
"GO BP:GO:0045017","GO BP","GO:0045017","glycerolipid biosynthetic process",213,1.03050862780606,0.334384858044164,0.644255228524891,"226856/224020/15558/320127/56077/225326/75320/18708/269180/50790/67420/236899/16835/213056/70325/11806/99712/433931/242291/64898/75669/74596/14081/320655/233789/271424/217480/28042/433256/18783/55980/18706/214932/116939/231293/668212/15559/214253/117150/24057/18784/14731/12700/12703/100504663/16329/53357/68971/77582/68671/114663/225651/19012/227733/12702/74769/52858/240752/84095/104718/233549/668257/327942/78610/108083/13480/67512/102247/239827",121,0.736856020275232,0.970219435736677,1,"99712/68563/66459/67469/16592/64898/225326/18706/26457/70310/19012","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.970219435736677,4
"GO BP:GO:0046620","GO BP","GO:0046620","regulation of organ growth",114,1.26457533018346,0.0865921787709497,0.375487900078064,"238161/14083/19736/18479/11622/108655/22431/17260/56717/19094/14180/17684/26413/13869/16468/16000/19211/13052/211323/232339/11554",44,0.677463298370696,0.970486111111111,1,"56449/11606/52357","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.970486111111111,4
"GO BP:GO:0044346","GO BP","GO:0044346","fibroblast apoptotic process",30,-0.616551128384662,0.970486111111111,0.989515250544662,"98267/66191/30955/170770/22061/23837/12226",12,0.610516407087529,0.923364485981308,1,"18706/66191/67772","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.970486111111111,4
"GO BP:GO:0050792","GO BP","GO:0050792","regulation of viral process",177,1.15730184100316,0.131578947368421,0.436577846289364,"20817/16647/13211/13194/20815/69807/69165/71586/98999/20846/22695/56417/22174/24014/21974/20597/110532/16650/13207/19360/14265/214158/26401/13205/211948/18983/12043/19062/74522/75339/84505/667823/227753/116733/67525/18550/212163/66141/192119/107373/67846/319415/17002/27354/94088",69,0.678152112409753,0.97171381031614,1,"67526/17069/211948/319278/19358/18128/22088/57874/20597/18643/212163/54198/75339","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.97171381031614,4
"GO BP:GO:0002438","GO BP","GO:0002438","acute inflammatory response to antigenic stimulus",42,-0.622753970833825,0.971807628524046,0.99033040747877,"14131/109815/20737/218624/14972/15024/240095/12229/57320/15894/18782/15013/12266/213208/14127",12,-1.08009447484237,0.351177730192719,0.894659453460952,"109815/14972/12801/13848/12266/14964","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.971807628524046,4
"GO BP:GO:0033047","GO BP","GO:0033047","regulation of mitotic sister chromatid segregation",54,-0.634455046910304,0.972039473684211,0.99033040747877,"67629/24010/268697/52276/66991/17120/12237/12236/56208/70385/18817/20877/66977/214444/83560/208628",18,-1.18815871168992,0.245726495726496,0.833798738235598,"24010/26951/11789/56208/22680/101706","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.972039473684211,4
"GO BP:GO:0045600","GO BP","GO:0045600","positive regulation of fat cell differentiation",67,-0.965751462593327,0.5,0.74390243902439,"242864/12006/20583/230738/12192/235320/68750/16956/12606/14747/232430/12608/66273/210029/20668/268752/70673/11651/71660",19,0.565682099699063,0.972375690607735,1,"66273/209446/29813","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.972375690607735,4
"GO BP:GO:0060143","GO BP","GO:0060143","positive regulation of syncytium formation by plasma membrane fusion",27,-1.05877014971663,0.342608695652174,0.649219092799056,"22177/16189/12508/12334/259300/83433/13660",10,-0.551627946333856,0.972573839662447,1,"193385/223864/52163","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.972573839662447,4
"GO BP:GO:0002474","GO BP","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I",40,0.643869843131329,0.972704714640198,0.990662820625689,"98682/14827/100529082/19368",11,-0.624092319476032,0.935897435897436,1,"12010/98682/14972/14964","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.972704714640198,4
"GO BP:GO:0090022","GO BP","GO:0090022","regulation of neutrophil chemotaxis",37,-0.617892483157988,0.972881355932203,0.990683679299181,"19354/16803/20343/19353/12273/18829/21828/105855/17242",15,0.583408702153784,0.951492537313433,1,"227541","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.972881355932203,4
"GO BP:GO:0061912","GO BP","GO:0061912","selective autophagy",96,1.07621658816331,0.318181818181818,0.631741851227077,"225326/72145/230895/74374/11920/15194/56480/76559/12421/228361/71742/66270/76561/227738/15944/319801/268656/51897/106064/19305/56085/22333/320869/100504663/16145/59026/12317/80877/14466/67490",71,-0.707905558725918,0.972906403940887,1,"56274/15185/268749/74781/320528/100756/71648/72512/66155/56048/80877/59026/67588/170731/268656/72145/56208/67998/22333/319801/329015","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.972906403940887,4
"GO BP:GO:0000075","GO BP","GO:0000075","cell cycle checkpoint signaling",191,0.896593427894633,0.811145510835913,0.90676777458027,"72772/71702/319955/16319/12753/109019/77065/76843/11920/11909/57261/15937/13555/235323/235661/12575/68067/17685/245000/52040/211651/19360/227331/18854/231600/12190/28000/20460/53817/100683/108989/107829/116733/234664/270669/102423/66131/107047/26951/19090/209200/66591/17193/269582/27354/15499/235610/67490",66,0.676026928559725,0.973377703826955,1,"72008/381979/68592/69917/52696/17120/26931/229543","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.973377703826955,4
"GO BP:GO:0001838","GO BP","GO:0001838","embryonic epithelial tube formation",153,-1.28625508774634,0.0523168908819133,0.28860726587379,"19713/22772/56334/70300/12614/57265/234366/22158/21803/20733/18141/14725/14312/20481/140570/59024/330409/20681/19206/14362/69718/16870/54612/16373/13800/15208/54006/105782/12370/21808/14275/18643/65100/58234/20115/20971/20682",60,0.668170877811966,0.973421926910299,1,"79464/22158/102774/23908/26409/20115/18643/12387/100169/56334/18141/12850/13542/13800/93840/269593","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.973421926910299,4
"GO BP:GO:0072175","GO BP","GO:0072175","epithelial tube formation",162,-1.27267420967996,0.0621212121212121,0.323560730457282,"19713/22772/56334/70300/12614/57265/234366/22158/21803/20733/18141/14725/14312/20481/140570/59024/330409/20681/19206/14362/69718/16870/54612/16373/14173/13800/15208/54006/105782/12370/21808/14275/18643/65100/58234/20115/20971/20682",60,0.668170877811966,0.973421926910299,1,"79464/22158/102774/23908/26409/20115/18643/12387/100169/56334/18141/12850/13542/13800/93840/269593","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.973421926910299,4
"GO BP:GO:0048199","GO BP","GO:0048199","vesicle targeting, to, from or within Golgi",29,1.37419476060615,0.0843091334894614,0.371295034405491,"107338/320714/68861/75964/66994/217449/240756/26554",22,0.554553296286215,0.973584905660377,1,"68581/217449/66226/60409/66397/68861","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.973584905660377,4
"KEGG:mmu04066","KEGG","mmu04066","HIF-1 signaling pathway",107,1.25600869090628,0.0773333333333333,0.249451307455948,"56421/56717/18708/228026/71745/18642/13807/26413/112407/68263/13645/16000/433182/18751/11674/15251/12575/16828/12325/230899/13806/18597/18655/12043/18706/20848/18126/72508/18750/16337/108058/11600",61,0.676454282593128,0.973597359735974,1,"13684/18706/16001/12322/56438/23797/67923/11676/18033/26396/14433/12325","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.973597359735974,4
"GO BP:GO:0014020","GO BP","GO:0014020","primary neural tube formation",119,-1.13304850698716,0.208588957055215,0.528164808917197,"22772/56334/70300/12614/57265/234366/22158/21803/20733/14725/14312/20481/140570/59024/330409/19206/14362/16870/54612/13800/54006/105782/21808/14275/18643/65100/20115/20971",50,-0.638787743583048,0.973621103117506,1,"93760/74143/22323/19878/71461/64930/24136/207304/12367/81896/56044/14312/67661/12808/11783","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.973621103117506,4
"GO BP:GO:0002715","GO BP","GO:0002715","regulation of natural killer cell mediated immunity",66,0.70018075926361,0.973821989528796,0.990891100437266,"11765/30925/19419/26904/320407/16159/13482/667803/26365/16641/104709/15006/16002/16174/27007/12928/27278",14,0.734551428452147,0.813688212927757,1,"12928/16783/54725","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.973821989528796,4
"GO BP:GO:0060421","GO BP","GO:0060421","positive regulation of heart growth",48,1.1995068109115,0.15989847715736,0.472691490720547,"238161/22431/17260/56717/14180/26413/13869/16000/211323/11554/22402",16,0.519849183333625,0.974121996303142,1,"18128/26416/26413/13869/12166/328572/17260/22601/53817/14182/14815/110196/23988/11739/17967/56717","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.974121996303142,4
"GO BP:GO:0055023","GO BP","GO:0055023","positive regulation of cardiac muscle tissue growth",45,1.1751769352038,0.193467336683417,0.513984061722755,"238161/17260/56717/14180/26413/13869/16000/211323/11554/22402",16,0.519849183333625,0.974121996303142,1,"18128/26416/26413/13869/12166/328572/17260/22601/53817/14182/14815/110196/23988/11739/17967/56717","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.974121996303142,4
"GO BP:GO:1903131","GO BP","GO:1903131","mononuclear cell differentiation",466,-0.861936013928769,0.917880794701987,0.963512022942863,"16923/74039/268564/17221/12557/11793/20375/23882/230738/16362/12571/14371/56048/12192/16197/80859/432763/68094/74131/18021/21940/54698/56218/16848/16331/235320/18782/16852/12193/20869/16157/320940/14056/16189/74734/66058/15976/16768/21417/22637/21803/67588/20535/16842/11848/15242/67122/19698/12608/15223/75974/16175/12522/103743/17095/234695/16173/16431/238377/15064/17863/12400/22694/108138/15170/210293/320790/107817/15379/22324/65963/105855/83433/15900/67087/14357/94176/83796/19934/14634/20807/15184/14127/74048/17289/20668/16792/320404/17242/18950/20104/26362",152,0.7364599945805,0.974124809741248,1,"20687/16590/14977/432763/207952/19264/20230/19164/20535/230126/19271/80385/19014/217127/19934/21929/74126/20227/81601/69656/67155/320910/12387/11774/234695/56335/14082/20351/11461/13039","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.974124809741248,4
"GO BP:GO:0033198","GO BP","GO:0033198","response to ATP",30,0.610047294900129,0.974178403755869,0.990891100437266,"20541/228139/18605/22065/55991/22027/20190/65973/18438",13,-1.282080958519,0.177589852008457,0.777276721941156,"23959/55991/57028/18439/18605/231637","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.974178403755869,4
"GO BP:GO:0043112","GO BP","GO:0043112","receptor metabolic process",83,1.00865940915662,0.428940568475452,0.705681625450813,"22284/231876/99371/20660/53623/100102/71382/16835/211323/75669/18195/16396/19255/17999/12306/12333/77116/19305/11305/18550/13132/13405/209200/11607",55,-0.674620390870284,0.974683544303797,1,"13405/69710/56208/54673/16558/22319/19246/78610/11423","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.974683544303797,4
"GO BP:GO:0022412","GO BP","GO:0022412","cellular process involved in reproduction in multicellular organism",456,-0.815532156577607,0.975,0.991393287311057,"22022/75202/21357/12048/235320/70375/382562/245884/227736/26920/71099/20878/20869/15512/12527/332397/18817/66193/71904/213236/21803/77505/77595/110355/15212/23980/280668/110084/93684/77352/74052/104362/14283/68767/22092/17984/16173/212517/239083/50525/15078/77980/380773/381404/235330/208908/83560/231633/97165/64383/23991/72135/100048534/17427/20675/192199/320277/66722/14275/17129/18011/330830/19317/17242/110147/11651/74229/51789/66573/20104",139,1.06721454075404,0.317436661698957,0.878219735922011,"29819/16590/22210/232286/231386/214290/18706/102774/230103/19215/13121/20779/230126/18011/53975/93684/100317/16412/56228/19821/81601/94221/74229/12387/74450","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.975,4
"GO BP:GO:0032206","GO BP","GO:0032206","positive regulation of telomere maintenance",69,0.989245180122821,0.461538461538462,0.725714531458306,"11920/26413/72162/21951/52864/56207/56249/245000/52040/19360/18854/22589/18768/17165/12469/101185/27354/11991/68142/17535/21454/227195/18005/497652",40,-0.630080248630807,0.975056689342404,1,"21750/12461/234344/12468/21454/17165/12464/26400/13870/56456/59125","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.975056689342404,4
"GO BP:GO:0006399","GO BP","GO:0006399","tRNA metabolic process",181,1.23521755368866,0.0510187171489335,0.283859734416575,"105148/272396/353172/107508/230233/234734/107045/102436/216443/319582/97541/27267/104721/226539/26939/58523/110960/66926/76563/20556/230577/76357/66971/68626/22321/108943/106338/71799/70223/74195/231413/68291/102614/68857/69372/240174/329504/68730/20226/13434/75284/72341/50912/67065/72946/107271/68260/224907/381802/98685/114615/54632/66590/74455/212679/72133/72181/72085/67667/211006/22375/237886/208366/224805",120,0.730299630655652,0.975232198142415,1,"68291/54632/98956/231413/56361/66590/233189/52575/54364/78651/60507/107271/71799/100087/73681/28088/272396/105148/227522/76357/15547","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.975232198142415,4
"GO BP:GO:0019674","GO BP","GO:0019674","NAD metabolic process",36,0.596769662982622,0.975550122249389,0.991393287311057,"17449/269523/16828/67834/67993/78920/226518",25,-1.27731921099295,0.140589569160998,0.755434782608696,"74080/333433/17436/67834/26914/237868/68646/16832/66454","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.975550122249389,4
"GO BP:GO:0006721","GO BP","GO:0006721","terpenoid metabolic process",60,-0.652920435210455,0.975609756097561,0.991393287311057,"11668/13076/19682/19659/67442/63857/28200/98711/71660",25,0.830891959240258,0.707664884135472,0.985216908932689,"19378/19659/11677/208715","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.975609756097561,4
"GO BP:GO:0034656","GO BP","GO:0034656","nucleobase-containing small molecule catabolic process",25,-0.940588466415725,0.529513888888889,0.763759608409682,"667034/269378/76974/99586/18950",11,0.51968505232985,0.975655430711611,1,"99586/22271/18950","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.975655430711611,4
"GO BP:GO:0014015","GO BP","GO:0014015","positive regulation of gliogenesis",89,-1.04737056725246,0.364649681528662,0.664134952326624,"382867/14843/12767/19697/14912/12257/19262/22041/18088/77125/118454/20665/74117/24088/14254/27374/12017/22352/16878/21803/12978/14725/20720/22062/20681/17863/14580/433759/19317/17242/18205/19283/18128",45,0.655479409874626,0.975903614457831,1,"19283/22671/18128/14580/14083/13138/12724/20539/19262/16653/12978","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.975903614457831,4
"GO BP:GO:0140888","GO BP","GO:0140888","interferon-mediated signaling pathway",80,1.16002090121614,0.19893899204244,0.519048472792571,"16452/20847/16451/71586/20846/56480/56417/19014/53323/229096/19255/223723/227331/18983/22418/15944/17874/213541/66141/22165/16145",35,-0.610741820237032,0.976359338061466,1,"72512/66141/20846/68350/17874/15458/100038882","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.976359338061466,4
"GO BP:GO:1901658","GO BP","GO:1901658","glycosyl compound catabolic process",29,-1.0348808313695,0.373913043478261,0.667623995711719,"213012/66194/17939/110006/667034/269378/76974/99586/71665/18950",18,-0.540207977709996,0.976495726495726,1,"14544/224794/66848/11615/213012/230101/75894/110006/11605/72269","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.976495726495726,4
"GO BP:GO:0072530","GO BP","GO:0072530","purine-containing compound transmembrane transport",21,0.552491015566122,0.976580796252927,0.991903389597914,"229731/269346/63959/11740/103775/11416/73095",13,1.15987863514433,0.287334593572779,0.858914161432608,"13340/11416/229731/73836/230125/73095/63959/100604","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.976580796252927,4
"GO BP:GO:0001963","GO BP","GO:0001963","synaptic transmission, dopaminergic",30,-0.604477230575684,0.977430555555556,0.992282338623802,"14573/30931/57320/68943/110312/50873",19,1.02555151137917,0.41804788213628,0.920533158288205,"20538/57320/110312/12919","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.977430555555556,4
"GO BP:GO:0001822","GO BP","GO:0001822","kidney development",312,-1.05661236181839,0.305980528511822,0.62456257171139,"241226/242022/228357/23892/319197/21812/16371/22270/18590/116872/235320/12829/11609/26920/22040/19713/226154/12879/22414/22393/17075/246221/72938/16869/16878/21803/99929/329628/16449/21687/14725/11848/14633/14734/15903/18595/226548/20681/18186/16202/18263/19206/107817/24063/19126/56350/67087/12633/407785/14859/14634/16373/14173/269152/22601/18993/98711/72135/12931/14164/15208/74055/13618/21808/17129/14561/71228/14182/319757/20682/18128/11606",99,0.719413253639085,0.977635782747604,1,"11606/67784/209039/12064/22393/11421/23908/16400/18128/382985/71602/11677/70350/16416/12387/17125/235041/13653/217011/266781/12505/59015/17126/93840/13642/17527/445007/103468/94275/246221/69232/13869/11826/71521/11746/11848/20563","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.977635782747604,4
"KEGG:mmu05203","KEGG","mmu05203","Viral carcinogenesis",202,0.788449949437665,0.977635782747604,1,"109711/13194/69116/79221/22215/18708/16451/58801/14534/26413/11909/13383/71609/18749/18746/60595/66354/12575/100529082/22628/13205/22631/319188/12448/11972/252870/18706/114713/20848/227753/71828/19696/12447",92,-1.22013043437138,0.116991643454039,0.71870925684485,"14972/69116/12367/14885/22335/237336/14784/68153/60595/227753/12912/79221/17164/12576/16151/12266/12540/14964/19697/109711","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.977635782747604,4
"GO BP:GO:0051972","GO BP","GO:0051972","regulation of telomerase activity",46,0.667494185798085,0.958974358974359,0.984741556059135,"15519/26413/21951/231440/18854/18768/17165/16600/101185/11991/21454/19016/18005/497652",26,-0.544419079665218,0.977728285077951,1,"12461/234344/67459/21454/17165/12464/26400/59125","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.977728285077951,4
"GO BP:GO:0050777","GO BP","GO:0050777","negative regulation of immune response",205,-0.756780549111048,0.977908689248895,0.992282338623802,"109934/14727/109815/17131/66294/56045/12772/11846/12768/225160/12519/20737/268857/110279/23825/75863/14972/15024/22724/240095/23960/14728/217303/17173/96935/16854/16950/68350/18521/15368/17221/11793/21355/11692/20375/77125/230738/16362/16197/23961/12523/16331/22040/12509/214763/50931/70312/15013/16189/20877/21803/15223/171285/19172/22694/15170/574402/19720/105855/83433/213208/380924/74048/11651/20085",70,-0.89261750593095,0.700507614213198,0.983376197700739,"14824/12509/14775/17089/12258/100038882/15170/14964/13136","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.977908689248895,4
"GO BP:GO:0006506","GO BP","GO:0006506","GPI anchor biosynthetic process",33,0.616907623222552,0.977941176470588,0.992282338623802,"70325/433931/320655/231293/14731/225651/327942/13480/239827/69048/56703/241062",13,1.08889101140958,0.364839319470699,0.902059640358906,"68563/66459","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.977941176470588,4
"GO BP:GO:0051251","GO BP","GO:0051251","positive regulation of lymphocyte activation",330,-0.787374239005804,0.977991746905089,0.992282338623802,"268564/17221/80795/12042/20375/76088/16362/18829/56048/16197/80859/22416/67245/68094/74131/12524/21940/16331/235320/16852/22177/12389/12509/232210/320940/13844/15013/11629/16189/74734/22329/22637/21803/12978/16842/11848/16175/12522/234695/16173/171285/78317/12400/105855/14732/50723/83796/14634/13643/12520/55982/12494/74048/20668/320404/17242/18950/26362/19116/27050",111,-0.883905741828143,0.752089136490251,0.996809439543693,"11534/14972/27223/74256/72544/20533/11765/19261/18762/13848/12509/20586/17874/11629/57257/56456/14964/77044/13136/14999","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.977991746905089,4
"GO BP:GO:1903306","GO BP","GO:1903306","negative regulation of regulated secretory pathway",25,-0.982124982494126,0.480902777777778,0.735536231884058,"109934/12772/110279/109905/217303/15368/20375/12523/20912/105855/19712/14678/18128",15,-0.538733311032445,0.978540772532189,1,"94090/16859/105855/110279/14265/14678/109905","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.978540772532189,4
"GO BP:GO:0010965","GO BP","GO:0010965","regulation of mitotic sister chromatid separation",56,-0.616858185802874,0.978792822185971,0.992878424040262,"52563/67629/24010/68612/268697/52276/66991/17120/12237/12236/70385/18817/20877/66156/66977/214444/83560/208628",20,0.771005810037865,0.789571694599628,1,"52696/17120/69957/56317","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.978792822185971,4
"KEGG:mmu05160","KEGG","mmu05160","Hepatitis C",137,-0.804593873724734,0.896764252696456,0.960495867768595,"52432/242653/22630/11836/60363/58185/11652/23960/12741/16341/12015/19697/19106/15975/73699/142980/19013/11783/12571/228607/26396/19766/23961/26417/16391/18260/13063/15976/20181/18033/12738/12566/15461/12633/12739/12520/58187/12567/12370/22031/11651/75677",70,0.673007068531278,0.978930307941653,1,"18706/54131/73699/110157/12675/23797/58187/22631/16150/18033/12387/26396/22031/18176/14082","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.978930307941653,4
"GO BP:GO:0022602","GO BP","GO:0022602","ovulation cycle process",49,0.645090877551836,0.979328165374677,0.992945162400024,"18667/238871/19275/18783/57264/56484/16867/18159/244891/16323/268903/13615/21930/12394/109689/170731",18,0.841801075208757,0.674157303370786,0.982183103369581,"11606/230103/20779/110355/56484","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.979328165374677,4
"GO BP:GO:0034502","GO BP","GO:0034502","protein localization to chromosome",108,1.06701319843807,0.319783197831978,0.63307276074356,"70675/269523/16468/72749/235626/21951/223828/68067/17685/245000/18854/22589/217449/12190/104271/622675/71567/19822/105377/404634/237107/26951/228880/12469/101185/101994/212377/83815",46,0.631337641212603,0.979522184300341,1,"68275/12751/69917/11545/217449/71175/22378/235587/22367/30877/20174","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.979522184300341,4
"GO BP:GO:0001667","GO BP","GO:0001667","ameboidal-type cell migration",456,-1.11202197465852,0.164473684210526,0.479181800065569,"20583/23892/15200/21812/20779/320924/230738/14170/18187/214968/56048/20665/74117/13636/56218/14472/68750/72674/101401/19713/30955/14178/16973/21390/332397/68606/20356/16189/21667/16421/70839/15587/21803/241639/69683/21687/11848/16398/11475/27494/243362/11541/19247/18188/20681/68328/18024/50525/18186/16202/216190/74030/21961/23871/16681/26941/20130/22421/19303/19130/66313/22346/14173/55982/20807/23991/20692/83409/15184/69216/13590/14164/114886/328949/76441/18760/14756/330662/14673/13618/13731/21808/14275/18643/21907/14182/26921/319757/11651/70097/319939/20971/14674/12512/20682/14645/18128/67916/11816/11606",224,0.738441280771257,0.980625931445604,1,"11881/16590/72461/13179/11749/20401/11606/16410/67784/19245/67916/54357/20779/23797/16400/18128/13829/69683/19274/16412/18613/216190/23938/19353/18643/14083/330662/16416/18481/20358/68606/11819/12558/100169/20352/53618/235041/20351/269608/20355/19141/29875/68328/12822/56426/22346/319939","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.980625931445604,4
"GO BP:GO:0042269","GO BP","GO:0042269","regulation of natural killer cell mediated cytotoxicity",63,-0.658585873883515,0.980676328502415,0.993430271746843,"14972/15024/240095/52118/19294/54725/225825/21355/11692/54698/15013/16768/21803/20400/171285/22324",13,0.74714885222764,0.805293005671078,1,"12928/16783/54725","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.980676328502415,4
"GO BP:GO:0043247","GO BP","GO:0043247","telomere maintenance in response to DNA damage",30,-0.602321315176405,0.980902777777778,0.993430271746843,"269400/225280/72836/56456/20174/73747/56505/140917/11792/69714/233875/108138",11,-0.947081453968746,0.512820512820513,0.948184537647049,"11792/13870/50505/56456","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.980902777777778,4
"GO BP:GO:0007422","GO BP","GO:0007422","peripheral nervous system development",81,-1.18798983261853,0.189189189189189,0.508476869499741,"17172/26396/17988/20665/93742/26417/56217/243743/225631/12017/18991/230822/20481/59024/20681/16202/15461/18072/20655/64383/243914/13618/18205/11651/11606",43,-0.610946837132096,0.981042654028436,1,"14733/26395/18213/16779/13405/14784/18015/17937/19697","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.981042654028436,4
"GO BP:GO:0045948","GO BP","GO:0045948","positive regulation of translational initiation",21,0.952662367687955,0.501170960187354,0.744664581160932,"56717/17973/13205/72508/213541/16589/20218/56335/58988/100037258",14,-0.528970507704556,0.98109243697479,1,"73158/27103/72508/17973/100037258/67710/56541/56726/16210/20218/13205/213541/56717","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.98109243697479,4
