"Omics","Category","TermID","Description","Overlap","SetSize","CandidateSize","BackgroundSize","GeneRatio","BgRatio","FoldEnrichment","Pvalue","OverlapEntrez","padj","OverlapGenes"
"Proteomics","GO BP","GO:0060563","neuroepithelial cell differentiation",0,15,76,7403,"0/76","15/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0060052","neurofilament cytoskeleton organization",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0050885","neuromuscular process controlling balance",0,43,76,7403,"0/76","43/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0050884","neuromuscular process controlling posture",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0007274","neuromuscular synaptic transmission",0,16,76,7403,"0/76","16/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0070050","neuron cellular homeostasis",0,52,76,7403,"0/76","52/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0048663","neuron fate commitment",0,14,76,7403,"0/76","14/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0042551","neuron maturation",0,34,76,7403,"0/76","34/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0001764","neuron migration",0,114,76,7403,"0/76","114/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0140058","neuron projection arborization",0,24,76,7403,"0/76","24/7403",0,1,"",1,""
"Proteomics","GO BP","GO:1990138","neuron projection extension",0,141,76,7403,"0/76","141/7403",0,1,"",1,""
"Proteomics","GO BP","GO:1902284","neuron projection extension involved in neuron projection guidance",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0106030","neuron projection fasciculation",0,18,76,7403,"0/76","18/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0097485","neuron projection guidance",0,131,76,7403,"0/76","131/7403",0,1,"",1,""
"Proteomics","GO BP","GO:1990535","neuron projection maintenance",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0031102","neuron projection regeneration",0,45,76,7403,"0/76","45/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0008038","neuron recognition",0,33,76,7403,"0/76","33/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0016322","neuron remodeling",0,12,76,7403,"0/76","12/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0019228","neuronal action potential",0,30,76,7403,"0/76","30/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0042136","neurotransmitter biosynthetic process",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0042133","neurotransmitter metabolic process",0,19,76,7403,"0/76","19/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0099628","neurotransmitter receptor diffusion trapping",0,12,76,7403,"0/76","12/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0099590","neurotransmitter receptor internalization",0,39,76,7403,"0/76","39/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane",0,36,76,7403,"0/76","36/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0099637","neurotransmitter receptor transport",0,30,76,7403,"0/76","30/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0098877","neurotransmitter receptor transport to plasma membrane",0,22,76,7403,"0/76","22/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0098969","neurotransmitter receptor transport to postsynaptic membrane",0,21,76,7403,"0/76","21/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0099639","neurotransmitter receptor transport, endosome to plasma membrane",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0098887","neurotransmitter receptor transport, endosome to postsynaptic membrane",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0098810","neurotransmitter reuptake",0,18,76,7403,"0/76","18/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0001504","neurotransmitter uptake",0,29,76,7403,"0/76","29/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0072578","neurotransmitter-gated ion channel clustering",0,20,76,7403,"0/76","20/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0038179","neurotrophin signaling pathway",0,29,76,7403,"0/76","29/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0048011","neurotrophin TRK receptor signaling pathway",0,23,76,7403,"0/76","23/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0015804","neutral amino acid transport",0,24,76,7403,"0/76","24/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046460","neutral lipid biosynthetic process",0,25,76,7403,"0/76","25/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046461","neutral lipid catabolic process",0,16,76,7403,"0/76","16/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006638","neutral lipid metabolic process",0,68,76,7403,"0/76","68/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0042119","neutrophil activation",0,14,76,7403,"0/76","14/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0030593","neutrophil chemotaxis",0,32,76,7403,"0/76","32/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0001780","neutrophil homeostasis",0,14,76,7403,"0/76","14/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0002446","neutrophil mediated immunity",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
"Proteomics","GO BP","GO:1990266","neutrophil migration",0,41,76,7403,"0/76","41/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006809","nitric oxide biosynthetic process",0,45,76,7403,"0/76","45/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0007263","nitric oxide mediated signal transduction",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046209","nitric oxide metabolic process",0,47,76,7403,"0/76","47/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0051767","nitric-oxide synthase biosynthetic process",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0044546","NLRP3 inflammasome complex assembly",0,19,76,7403,"0/76","19/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006607","NLS-bearing protein import into nucleus",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0038061","non-canonical NF-kappaB signal transduction",0,55,76,7403,"0/76","55/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0035567","non-canonical Wnt signaling pathway",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046753","non-lytic viral release",0,11,76,7403,"0/76","11/7403",0,1,"",1,""
"Proteomics","GO BP","GO:1905515","non-motile cilium assembly",0,33,76,7403,"0/76","33/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0019184","nonribosomal peptide biosynthetic process",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0007219","Notch signaling pathway",0,66,76,7403,"0/76","66/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0098813","nuclear chromosome segregation",0,132,76,7403,"0/76","132/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0000280","nuclear division",0,151,76,7403,"0/76","151/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006998","nuclear envelope organization",0,39,76,7403,"0/76","39/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0071763","nuclear membrane organization",0,27,76,7403,"0/76","27/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0031468","nuclear membrane reassembly",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0007097","nuclear migration",0,26,76,7403,"0/76","26/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006999","nuclear pore organization",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",0,40,76,7403,"0/76","40/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic",0,14,76,7403,"0/76","14/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0034427","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",0,12,76,7403,"0/76","12/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",0,30,76,7403,"0/76","30/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening",0,16,76,7403,"0/76","16/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046112","nucleobase biosynthetic process",0,15,76,7403,"0/76","15/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009112","nucleobase metabolic process",0,27,76,7403,"0/76","27/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0034404","nucleobase-containing small molecule biosynthetic process",0,12,76,7403,"0/76","12/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0034656","nucleobase-containing small molecule catabolic process",0,11,76,7403,"0/76","11/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0042790","nucleolar large rRNA transcription by RNA polymerase I",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0044804","nucleophagy",0,18,76,7403,"0/76","18/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009163","nucleoside biosynthetic process",0,12,76,7403,"0/76","12/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0033866","nucleoside bisphosphate biosynthetic process",0,36,76,7403,"0/76","36/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0033865","nucleoside bisphosphate metabolic process",0,73,76,7403,"0/76","73/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009164","nucleoside catabolic process",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009133","nucleoside diphosphate biosynthetic process",0,11,76,7403,"0/76","11/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009134","nucleoside diphosphate catabolic process",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009132","nucleoside diphosphate metabolic process",0,25,76,7403,"0/76","25/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009116","nucleoside metabolic process",0,29,76,7403,"0/76","29/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009124","nucleoside monophosphate biosynthetic process",0,37,76,7403,"0/76","37/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009125","nucleoside monophosphate catabolic process",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009123","nucleoside monophosphate metabolic process",0,52,76,7403,"0/76","52/7403",0,1,"",1,""
"Proteomics","GO BP","GO:1901292","nucleoside phosphate catabolic process",0,53,76,7403,"0/76","53/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009142","nucleoside triphosphate biosynthetic process",0,99,76,7403,"0/76","99/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006337","nucleosome disassembly",0,12,76,7403,"0/76","12/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009166","nucleotide catabolic process",0,48,76,7403,"0/76","48/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0043173","nucleotide salvage",0,22,76,7403,"0/76","22/7403",0,1,"",1,""
"Proteomics","GO BP","GO:1901679","nucleotide transmembrane transport",0,14,76,7403,"0/76","14/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006862","nucleotide transport",0,23,76,7403,"0/76","23/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009226","nucleotide-sugar biosynthetic process",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009225","nucleotide-sugar metabolic process",0,27,76,7403,"0/76","27/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0051647","nucleus localization",0,33,76,7403,"0/76","33/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006997","nucleus organization",0,80,76,7403,"0/76","80/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0042476","odontogenesis",0,33,76,7403,"0/76","33/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0042475","odontogenesis of dentin-containing tooth",0,20,76,7403,"0/76","20/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0120254","olefinic compound metabolic process",0,40,76,7403,"0/76","40/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0021772","olfactory bulb development",0,14,76,7403,"0/76","14/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0021988","olfactory lobe development",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0014003","oligodendrocyte development",0,25,76,7403,"0/76","25/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0048709","oligodendrocyte differentiation",0,64,76,7403,"0/76","64/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009313","oligosaccharide catabolic process",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009311","oligosaccharide metabolic process",0,19,76,7403,"0/76","19/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0019755","one-carbon compound transport",0,14,76,7403,"0/76","14/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006730","one-carbon metabolic process",0,21,76,7403,"0/76","21/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0048599","oocyte development",0,22,76,7403,"0/76","22/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009994","oocyte differentiation",0,22,76,7403,"0/76","22/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0001556","oocyte maturation",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0048477","oogenesis",0,37,76,7403,"0/76","37/7403",0,1,"",1,""
"Proteomics","GO BP","GO:1903008","organelle disassembly",0,105,76,7403,"0/76","105/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0048285","organelle fission",0,189,76,7403,"0/76","189/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0048284","organelle fusion",0,131,76,7403,"0/76","131/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0048308","organelle inheritance",0,12,76,7403,"0/76","12/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0140056","organelle localization by membrane tethering",0,65,76,7403,"0/76","65/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0090174","organelle membrane fusion",0,102,76,7403,"0/76","102/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0016054","organic acid catabolic process",0,145,76,7403,"0/76","145/7403",0,1,"",1,""
"Proteomics","GO BP","GO:1903825","organic acid transmembrane transport",0,86,76,7403,"0/76","86/7403",0,1,"",1,""
"Proteomics","GO BP","GO:1901616","organic hydroxy compound catabolic process",0,18,76,7403,"0/76","18/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0071684","organism emergence from protective structure",0,15,76,7403,"0/76","15/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046434","organophosphate catabolic process",0,86,76,7403,"0/76","86/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0015748","organophosphate ester transport",0,71,76,7403,"0/76","71/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0001649","osteoblast differentiation",0,58,76,7403,"0/76","58/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0033687","osteoblast proliferation",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0030316","osteoclast differentiation",0,43,76,7403,"0/76","43/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0003151","outflow tract morphogenesis",0,26,76,7403,"0/76","26/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0003148","outflow tract septum morphogenesis",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0001541","ovarian follicle development",0,26,76,7403,"0/76","26/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0042698","ovulation cycle",0,27,76,7403,"0/76","27/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0022602","ovulation cycle process",0,18,76,7403,"0/76","18/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006119","oxidative phosphorylation",0,120,76,7403,"0/76","120/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0033962","P-body assembly",0,16,76,7403,"0/76","16/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0038066","p38MAPK cascade",0,24,76,7403,"0/76","24/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0021543","pallium development",0,104,76,7403,"0/76","104/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0031016","pancreas development",0,18,76,7403,"0/76","18/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0048339","paraxial mesoderm development",0,11,76,7403,"0/76","11/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0007389","pattern specification process",0,109,76,7403,"0/76","109/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006098","pentose-phosphate shunt",0,15,76,7403,"0/76","15/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0043171","peptide catabolic process",0,18,76,7403,"0/76","18/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0016486","peptide hormone processing",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0030072","peptide hormone secretion",0,168,76,7403,"0/76","168/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0002790","peptide secretion",0,171,76,7403,"0/76","171/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0015833","peptide transport",0,177,76,7403,"0/76","177/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0018195","peptidyl-arginine modification",0,12,76,7403,"0/76","12/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0018119","peptidyl-cysteine S-nitrosylation",0,12,76,7403,"0/76","12/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0018200","peptidyl-glutamic acid modification",0,12,76,7403,"0/76","12/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0018394","peptidyl-lysine acetylation",0,47,76,7403,"0/76","47/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0018022","peptidyl-lysine methylation",0,25,76,7403,"0/76","25/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0018205","peptidyl-lysine modification",0,113,76,7403,"0/76","113/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0018208","peptidyl-proline modification",0,30,76,7403,"0/76","30/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0018209","peptidyl-serine modification",0,184,76,7403,"0/76","184/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0018105","peptidyl-serine phosphorylation",0,177,76,7403,"0/76","177/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0035970","peptidyl-threonine dephosphorylation",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0038083","peptidyl-tyrosine autophosphorylation",0,15,76,7403,"0/76","15/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0035335","peptidyl-tyrosine dephosphorylation",0,18,76,7403,"0/76","18/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0032292","peripheral nervous system axon ensheathment",0,19,76,7403,"0/76","19/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0007422","peripheral nervous system development",0,43,76,7403,"0/76","43/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0036499","PERK-mediated unfolded protein response",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0015919","peroxisomal membrane transport",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0043574","peroxisomal transport",0,20,76,7403,"0/76","20/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0007031","peroxisome organization",0,29,76,7403,"0/76","29/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0035357","peroxisome proliferator activated receptor signaling pathway",0,11,76,7403,"0/76","11/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006911","phagocytosis, engulfment",0,34,76,7403,"0/76","34/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0090382","phagosome maturation",0,15,76,7403,"0/76","15/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046189","phenol-containing compound biosynthetic process",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0018958","phenol-containing compound metabolic process",0,49,76,7403,"0/76","49/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006817","phosphate ion transport",0,11,76,7403,"0/76","11/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006654","phosphatidic acid biosynthetic process",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046473","phosphatidic acid metabolic process",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006656","phosphatidylcholine biosynthetic process",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046470","phosphatidylcholine metabolic process",0,35,76,7403,"0/76","35/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046337","phosphatidylethanolamine metabolic process",0,15,76,7403,"0/76","15/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046471","phosphatidylglycerol metabolic process",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006661","phosphatidylinositol biosynthetic process",0,52,76,7403,"0/76","52/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046856","phosphatidylinositol dephosphorylation",0,22,76,7403,"0/76","22/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046488","phosphatidylinositol metabolic process",0,88,76,7403,"0/76","88/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046854","phosphatidylinositol phosphate biosynthetic process",0,31,76,7403,"0/76","31/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0048015","phosphatidylinositol-mediated signaling",0,14,76,7403,"0/76","14/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006658","phosphatidylserine metabolic process",0,12,76,7403,"0/76","12/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0009395","phospholipid catabolic process",0,29,76,7403,"0/76","29/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046839","phospholipid dephosphorylation",0,32,76,7403,"0/76","32/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0045332","phospholipid translocation",0,22,76,7403,"0/76","22/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0015914","phospholipid transport",0,48,76,7403,"0/76","48/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0042461","photoreceptor cell development",0,21,76,7403,"0/76","21/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046530","photoreceptor cell differentiation",0,29,76,7403,"0/76","29/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0045494","photoreceptor cell maintenance",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0003301","physiological cardiac muscle hypertrophy",0,21,76,7403,"0/76","21/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0003298","physiological muscle hypertrophy",0,21,76,7403,"0/76","21/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0034727","piecemeal microautophagy of the nucleus",0,10,76,7403,"0/76","10/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046148","pigment biosynthetic process",0,27,76,7403,"0/76","27/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0050931","pigment cell differentiation",0,16,76,7403,"0/76","16/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0051875","pigment granule localization",0,12,76,7403,"0/76","12/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0042440","pigment metabolic process",0,37,76,7403,"0/76","37/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006907","pinocytosis",0,15,76,7403,"0/76","15/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0060674","placenta blood vessel development",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0034377","plasma lipoprotein particle assembly",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0034381","plasma lipoprotein particle clearance",0,16,76,7403,"0/76","16/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0071827","plasma lipoprotein particle organization",0,18,76,7403,"0/76","18/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0099024","plasma membrane invagination",0,39,76,7403,"0/76","39/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0007009","plasma membrane organization",0,84,76,7403,"0/76","84/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0001778","plasma membrane repair",0,20,76,7403,"0/76","20/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0097320","plasma membrane tubulation",0,15,76,7403,"0/76","15/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0031639","plasminogen activation",0,16,76,7403,"0/76","16/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0070527","platelet aggregation",0,35,76,7403,"0/76","35/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0030220","platelet formation",0,11,76,7403,"0/76","11/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0036344","platelet morphogenesis",0,11,76,7403,"0/76","11/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0048008","platelet-derived growth factor receptor signaling pathway",0,40,76,7403,"0/76","40/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0071800","podosome assembly",0,15,76,7403,"0/76","15/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0030859","polarized epithelial cell differentiation",0,16,76,7403,"0/76","16/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0016973","poly(A)+ mRNA export from nucleus",0,15,76,7403,"0/76","15/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0000271","polysaccharide biosynthetic process",0,34,76,7403,"0/76","34/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0000272","polysaccharide catabolic process",0,16,76,7403,"0/76","16/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0005976","polysaccharide metabolic process",0,55,76,7403,"0/76","55/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046931","pore complex assembly",0,15,76,7403,"0/76","15/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006779","porphyrin-containing compound biosynthetic process",0,24,76,7403,"0/76","24/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0006778","porphyrin-containing compound metabolic process",0,30,76,7403,"0/76","30/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0050918","positive chemotaxis",0,16,76,7403,"0/76","16/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0044829","positive regulation by host of viral genome replication",0,11,76,7403,"0/76","11/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0044794","positive regulation by host of viral process",0,20,76,7403,"0/76","20/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0032233","positive regulation of actin filament bundle assembly",0,49,76,7403,"0/76","49/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0030838","positive regulation of actin filament polymerization",0,37,76,7403,"0/76","37/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0045762","positive regulation of adenylate cyclase activity",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0046638","positive regulation of alpha-beta T cell differentiation",0,12,76,7403,"0/76","12/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0034250","positive regulation of amide metabolic process",0,104,76,7403,"0/76","104/7403",0,1,"",1,""
"Proteomics","GO BP","GO:1902993","positive regulation of amyloid precursor protein catabolic process",0,17,76,7403,"0/76","17/7403",0,1,"",1,""
"Proteomics","GO BP","GO:1902004","positive regulation of amyloid-beta formation",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0045766","positive regulation of angiogenesis",0,59,76,7403,"0/76","59/7403",0,1,"",1,""
"Proteomics","GO BP","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway",0,13,76,7403,"0/76","13/7403",0,1,"",1,""
