"GeneID","GeneName","baseMean","log2FoldChange_raw","log2FoldChange","lfcSE","stat","pvalue","padj","FDRRegulation","ThresholdRegulation"
"ENSMUSG00000098754","Prn",2.81842947961487,1.65924404056621,0.00561030465155972,0.0701302728767507,1.3605957446637,0.173641477107565,0.999065609457573,"Not significant","Not significant"
"ENSMUSG00000030236","Slco1b2",2.84364273625229,1.67523168697799,0.0055392549784567,0.0701248682441105,1.36060494783733,0.173638567144523,0.999065609457573,"Not significant","Not significant"
"ENSMUSG00000026576","Atp1b1",36087.0790080078,0.12055858114339,0.0642614963076413,0.0743247733609282,1.33529382221123,0.181780199777073,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000024122","Pdpk1",3027.26668410037,0.107929585997755,0.0584328122615597,0.0661221269286745,1.34686233977258,0.178024572601302,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000041781","Cpsf2",1078.68551712261,0.168939586344043,0.0571409749168154,0.0842811162051046,1.35520745562982,0.175351469961492,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000007564","Ppp2r1a",9912.07171092686,0.123402354928474,0.0560383513675856,0.0708971848290134,1.34811815445236,0.177620383231155,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000022201","Zfr",6022.44831164616,0.120315085998469,0.0559564461377839,0.0694626375963682,1.35888157365945,0.174184118674346,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000028484","Psip1",3854.60864106905,0.118536401370515,0.054419148973409,0.0681991197061114,1.35691218801797,0.174809113724664,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000003731","Kpna6",2117.88717736428,0.0996497414395492,0.0541921213833026,0.0609788748552715,1.35284901379633,0.176103870678373,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000004285","Atp6v1f",1434.82582108161,-0.123731621140367,-0.0539806243150469,0.0698209000048602,-1.35512400658072,0.175378051257832,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000057388","Mrpl18",616.936196385378,-0.143736925336225,-0.0537094702030786,0.0758479702146519,-1.34729677005391,0.177884671960132,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000017686","Rhot1",1624.92733906113,0.123000247124836,0.0536848493065534,0.0695710470946179,1.35071896842709,0.176785473682546,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000032870","Smap2",4227.67721606271,0.124020227282156,0.0536525842748625,0.0709202213672756,1.31680701874244,0.187903319587329,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000045962","Wnk1",3488.94312306827,-0.127617316383213,-0.0535498093227114,0.0707317077245401,-1.35952004590447,0.173981854740735,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000024259","Slc25a46",1683.27137603688,0.113055013136455,0.0532434225024584,0.0664829371079523,1.33286261307674,0.182576893639645,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000018411","Mapt",8750.75100286151,0.110404247956039,0.053186378094692,0.0654438335900531,1.33455203773719,0.182023004566677,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000032366","Tpm1",4133.97861882471,0.125031114896231,0.0531179792476761,0.0703204883372815,1.33845619731796,0.18074777009309,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000044477","Zfand3",1671.80102498391,-0.118003754005201,-0.0530018828278342,0.0676491466395882,-1.34840139330083,0.177529316097194,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000007036","Abhd16a",1085.82350973152,0.119773900544899,0.052835306870228,0.0687085949900952,1.33053182997292,0.183343106229487,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000015971","Actr8",840.883247157246,0.131798896044198,0.052628283312234,0.0715941481933536,1.35734817522872,0.174670606789348,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000022682","Rrn3",1324.93084999751,0.120955416518713,0.0524491541506072,0.0687158529126296,1.33746280586368,0.181071615306754,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000025240","Sacm1l",1519.65894765718,0.136491679647878,0.0524176304419168,0.0733683124197019,1.33872288683398,0.180660902695611,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000059890","Ube4a",1232.97303894549,0.128682328311973,0.0522024919894047,0.0707631567585405,1.34650775675297,0.178138820524106,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000048874","Phf3",1732.78784224992,0.111200162200081,0.0520039986617532,0.0659261541833107,1.3125032118633,0.189350403049043,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000025135","Anapc11",957.340025019967,-0.132692614880157,-0.0518901587490388,0.0713947374554782,-1.36037935146117,0.173709909247727,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000028032","Papss1",1478.28365912146,-0.135908870973543,-0.0517997100139629,0.0727100462321427,-1.34420942428909,0.178880674985572,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000030235","Slco1c1",1268.35871206984,-0.125600131529737,-0.0515689893082576,0.0699386483053221,-1.33181516555016,0.182920933244584,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000025130","P4hb",2335.85032682318,-0.12272859088296,-0.0515561348868083,0.0691501384560287,-1.32792106033295,0.18420418650213,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000016619","Nup50",891.970050543939,-0.136019572395821,-0.0515412360167977,0.0722845510964357,-1.35536014242405,0.175302841923065,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000041236","Vps41",2628.52409788474,0.113709275956891,0.0514078365031566,0.0668934243794305,1.30142716642884,0.193112279810998,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000041879","Ipo9",3305.50265998198,0.132251140550597,0.0513223637582488,0.0715651945834718,1.33934186678617,0.180459405051071,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000037062","Sh3glb1",1659.00436660424,-0.125210492150314,-0.0512909874156912,0.070003528918582,-1.32078193160688,0.186574085998552,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000037386","Rims2",1694.67252331588,0.134251115010986,0.0512489084969555,0.0722728735785041,1.33231569800025,0.182756470851568,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000037348","Paqr7",1581.6616409485,-0.117414921890053,-0.0512386598375344,0.0675583425875603,-1.31873491988256,0.187257748200549,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000052406","Rexo4",757.998218649057,0.136151587606951,0.0512152937494539,0.0725143811899004,1.34189029100242,0.17963157024879,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000028416","Bag1",2268.70456377772,-0.126676270946243,-0.0511661724821487,0.0717256890040666,-1.2740129634106,0.202658821978206,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000027774","Gfm1",893.897731913157,0.136899307588656,0.0510068420628911,0.0726342979338129,1.34074387472016,0.180003624251417,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000116165","Pdxp",3315.7033312479,-0.114650419563385,-0.0509064602124349,0.067156946440524,-1.29616203081083,0.194919667685563,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000021124","Vti1b",2687.92638466603,-0.149666845243411,-0.0508565048318994,0.0755188742832606,-1.34967836548237,0.177119174902986,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000006464","Bbs1",836.690396786535,0.119362252901297,0.0508550441149904,0.0683545448203716,1.30723103683018,0.191134257654675,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000022992","Kansl2",1006.03550237877,0.134804634782197,0.0507542668941358,0.0720774609287432,1.33552555173453,0.181704398133401,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000032314","Etfa",566.59690001166,-0.141101247722572,-0.0506479322338533,0.0733851197135502,-1.34609961637265,0.178270392366103,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000038301","Snx10",2568.2610376419,0.146948658702828,0.0506459317689978,0.0744893675188256,1.35944751544275,0.174004823091346,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000058656","Samd12",1002.03579866432,0.125286874042884,0.0506320073493957,0.0699012783022017,1.31366991862114,0.188957308232359,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000027598","Itch",1307.13391352761,0.129954255835138,0.050481200934838,0.0712912001684383,1.30987146589434,0.190239321506603,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000057522","Spop",4244.46458783255,-0.0984779551230857,-0.0504632972233433,0.0611847233074092,-1.29125989724154,0.196613571518408,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000033499","Larp4b",1566.4435067658,0.117029824767094,0.0503882865742575,0.0679719779885422,1.28743111149963,0.197944066249597,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000015092","Edf1",1614.53412898452,-0.129966065078536,-0.0502840930390657,0.0703619469385444,-1.33991740044449,0.180272200365688,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000020196","Cabin1",1206.02195654249,0.119910530269155,0.0502726799272929,0.0684973479868892,1.29913633634441,0.193897145020226,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000036435","Exoc1",785.737163930568,0.135903549975681,0.0502524897226645,0.072343722700499,1.32664999372755,0.184624489946603,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000040390","Map3k10",4130.78302312562,-0.132823985622988,-0.0502340625432884,0.0719497773146997,-1.31046452030329,0.190038739189904,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000022956","Atp5po",2716.16518917011,-0.125185305286539,-0.0501716249300987,0.0699763147910714,-1.30212621795669,0.192873241977306,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000015478","Rnf5",1131.36161623446,-0.117175269837485,-0.0501545595873696,0.0678256361446,-1.29038508305197,0.196916988739934,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000050017","Pitpnb",1843.64531876798,-0.124689711735725,-0.0500542114360213,0.0691813637276652,-1.32310425171182,0.185800710996327,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000068732","Tmem167b",1154.37057215356,-0.140201630405095,-0.0499929503955362,0.0728622500887117,-1.34338649230644,0.179146858438935,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000021846","Peli2",614.236912851086,-0.148991787246156,-0.0499899818785618,0.0746721021220209,-1.35539227677297,0.175292608984071,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000022241","Tars1",594.586564119129,0.147096001648579,0.049912479544726,0.0741432083821604,1.35703295593182,0.174770739269669,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000020719","Ddx5",13990.3932997167,0.127349923227028,0.0499086077245728,0.0704957174197192,1.30184588370159,0.192969075013477,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000039220","Ppp1r10",1093.29640397481,0.117956761112196,0.0498994991657181,0.0678611270029668,1.29373581168749,0.19575669095188,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000036499","Eea1",785.833520432184,0.13493008121481,0.0498299881568537,0.0720889091287515,1.31794883009972,0.187520777920687,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000003135","Cnot11",562.292619118889,0.144681981398922,0.0498110752217262,0.0739729386606524,1.33903000920277,0.180560903729954,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000026411","Tmem9",975.888664174371,-0.143406177730812,-0.0498071711958959,0.0736761087083454,-1.33858907020592,0.180704486217865,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000032290","Ptpn9",915.04988108423,-0.124050966084533,-0.0497793719335358,0.0692736793302812,-1.308280563378,0.190778165165479,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000005687","Bcas2",952.031055692599,-0.123791032416427,-0.0497663022720058,0.0696128535554677,-1.2931476451644,0.195959999143884,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000070462","Tlnrd1",801.152163346931,-0.143459090490113,-0.0497522057450023,0.0738336813464535,-1.33174934155884,0.182942569513945,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000062901","Klhl24",1822.98491556148,0.108537508714324,0.0497466552562298,0.0652796553009237,1.27222819918171,0.203292051103115,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000025428","Atp5f1a",15525.6236805975,0.0790711737253801,0.0496993934838293,0.0582931678895988,1.10965067301943,0.267149586368748,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000019802","Sec63",1672.51599533304,0.152695501901111,0.0496817744241196,0.0753496316171579,1.35478996557542,0.175484484525063,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000058709","Egln2",1611.01878589706,-0.144455151844126,-0.0495587910664157,0.0737050350266254,-1.34189198412513,0.179631021191608,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000032249","Anp32a",3519.77110102149,-0.116943863696064,-0.0494715879763789,0.0733898520821142,-1.09532774791559,0.273373075277404,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000024121","Atp6v0c",16146.439952693,0.141202166668743,0.0494654603337603,0.0734325905092527,1.32005690658336,0.186816019067168,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000057134","Ado",1274.69581440785,0.153002382374492,0.0493427617910106,0.0753831365875457,1.34756249487046,0.177799140300836,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000018286","Psmb6",1326.99167091273,-0.116156470624239,-0.0493356979796528,0.0675339276447617,-1.27663242749444,0.201732047860766,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000022195","6030458C11Rik",724.241330982012,0.146951151412132,0.0492607453736532,0.074288023138431,1.33491776846668,0.181903261615492,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000029175","Slc35f6",567.181426931467,0.145016652818403,0.0492294826304895,0.0739113318669198,1.331252556153,0.183105923480575,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000029632","Ndufa4",3516.16655574029,-0.11311137008421,-0.0492194088937362,0.0667468694344912,-1.26800510900213,0.204796126079542,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000031732","Phlpp2",1129.93243106364,0.135151313543004,0.0492003162578893,0.0726527689298264,1.28651852339293,0.19826215842987,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000028851","Nudc",2542.97054794502,-0.121048512054093,-0.0491232186001355,0.0677144909798876,-1.32052863780393,0.186658581099037,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000035754","Wdr18",981.692398319279,-0.143415204723532,-0.0491068314556704,0.0735436288132474,-1.32799791477495,0.184178795783056,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000060002","Chpt1",807.361084053776,-0.183943084111517,-0.04906957168122,0.0809345427265947,-1.34425051313684,0.178867392207909,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000028692","Akr1a1",4827.67988229393,-0.101321024511052,-0.0488679651673398,0.0636434129725599,-1.22846690982365,0.219271743815246,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000039753","Fbxl5",1439.38344025493,-0.142978176952624,-0.048867316727133,0.0733015108961985,-1.32833132217335,0.18406867660845,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000118664","Tusc3",4017.56223539083,0.121445777190381,0.0488093124472876,0.0688657977524758,1.27879225470436,0.200970222107658,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000078923","Ube2v1",4013.53384208354,-0.114655378415613,-0.0487529951926771,0.0673997570662359,-1.25584054982352,0.209173786474104,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000090841","Myl6",4177.84613802067,-0.113023338694553,-0.0487216807273529,0.0667247325401877,-1.26030999575612,0.207557555491119,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000018736","Ndel1",1628.17043153089,0.120868048390145,0.0487140002438421,0.0686994210177908,1.27692755121481,0.201627826225639,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000004319","Clcn3",3696.58838630024,0.118211685933065,0.0486287472855869,0.0679216168965627,1.27457363411204,0.202460194580143,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000033392","Clasp2",4375.82475458303,0.111772516057083,0.0486209234500221,0.0670440956144052,1.23418152397111,0.217135270544309,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000027176","Cstf3",594.600120951551,0.157791529602357,0.0486150064143048,0.0759419154744704,1.34662475456602,0.178101117377698,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000024151","Msh2",548.208407705623,0.152092948305628,0.0485404805489983,0.0750401533296422,1.33291048258416,0.18256118212145,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000018999","Slc35b4",1229.35189723453,0.123658894089528,0.0485346207140691,0.0692725469092197,1.28259235163362,0.199634931143273,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000024735","Prpf19",2801.63655801554,0.0868250458215833,0.048507545046923,0.0626480631707985,1.07733471589258,0.281330758279097,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000063229","Ldha",5637.51572893121,0.158130519244371,0.0485028140910045,0.076271184584937,1.33276287238019,0.182609633310802,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000042790","Rnf214",1050.97249786623,0.112648677936829,0.0484382352209996,0.0664945813843501,1.25975398628464,0.207758123558011,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000048000","Gigyf2",1436.20496951386,0.103487922370763,0.0484360477157955,0.0635488366128522,1.25279637147301,0.210279822524083,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000004945","Tmem242",821.917405181801,-0.128070019829879,-0.0484242828141583,0.0703921785804996,-1.28485105832885,0.198844336206242,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000074923","Pak6",1483.42200129397,-0.14316613927436,-0.0484035907860345,0.0733141224211235,-1.31909725826598,0.187136599664618,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000006057","Atp5mc1",2727.88949211685,-0.100883306269763,-0.0483932826416208,0.0605818177266133,-1.32048239810794,0.186674009034939,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000022420","Dnal4",702.785258819296,-0.123183005822435,-0.0483770659571195,0.069155266182354,-1.27897838553986,0.200904667423934,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000017707","Serinc3",5820.33659764473,0.122524120920672,0.0483230001572706,0.0709395280836363,1.2089840126507,0.226668987532174,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000031889","Phaf1",668.188433638768,0.131297548943725,0.0483147532778198,0.0711794790957543,1.2857883835352,0.198516925432088,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000025228","Actr1a",3658.93064280322,0.10582385785869,0.0482035821310442,0.0644813540445093,1.24642340284861,0.212608993862745,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000039428","Tmem135",1056.63706769964,0.112090139118166,0.0481897411584283,0.0663333401439068,1.2553594573033,0.209348300055644,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000046707","Csnk2a2",1184.68968605611,0.119243289636347,0.0480984304298573,0.0699319616599527,1.20692739755137,0.227460105417693,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000020734","Grin2c",905.363780889557,-0.143328696428925,-0.0480930782671763,0.0736777169897541,-1.2988648523617,0.193990313598278,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000031729","Ist1",1268.00609375052,-0.122207611835487,-0.0479667356647426,0.0697052447539389,-1.2420971142631,0.214200733157138,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000032279","Idh3a",4098.77851565379,0.124316311328777,0.047937701524701,0.0693294691209455,1.27674882214494,0.201690938915332,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000031667","Aktip",2060.31409118102,-0.101086116135209,-0.0479334389955347,0.063049847676945,-1.23374463350289,0.217298076450309,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000025745","Hadha",1227.97495249646,-0.154147676189977,-0.0478869081378128,0.0750776088565991,-1.3323995380274,0.182728933845348,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000032239","Rp9",534.004191109152,-0.154836317113814,-0.0478634848383322,0.0752109742744513,-1.3320415356489,0.18284654013322,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000121606","Akap17a",963.4742445644,-0.120837731740038,-0.0477617215372367,0.068467314059176,-1.26868714214582,0.204552670143223,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000022718","Dgcr8",729.186149073725,0.120604794408279,0.0477324352994284,0.0687838481018388,1.25444072626258,0.209681857454728,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000038143","Stox2",2829.27251198781,-0.119416898506348,-0.0476672390371921,0.0683300139059002,-1.25723922474523,0.208667023679541,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000024621","Csf1r",2136.75352214756,-0.160416040375711,-0.0476282410316228,0.0758378800161962,-1.34612883162709,0.17826097186879,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000044502","Bod1",1320.24078815421,-0.133553124175013,-0.0476057958016009,0.071445462392154,-1.28371393248789,0.19924206767821,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000034152","Exoc3",1903.61373962502,0.118440536555108,0.0475679912138826,0.0681642895711299,1.25097990719651,0.210941808223745,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000034621","Gpatch8",916.829791044369,0.147278054979857,0.0475610527309097,0.0739261334443064,1.31178983169844,0.189591056728242,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000021218","Gdi2",4630.69246206041,0.0835981620177324,0.0475115635431997,0.0578514424744532,1.16726123990535,0.243104886429998,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000020312","Shc2",582.965692016617,0.145303325473865,0.0475111289175445,0.0736458613473024,1.30404040941514,0.192219804868946,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000046229","Scand1",470.320653465679,-0.159529998844307,-0.0475063384260461,0.0754409533409074,-1.35240061478877,0.176247192870562,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000056596","Trnp1",2547.46494948211,-0.111699768975344,-0.0475015428270538,0.0665090964802551,-1.23490902196885,0.216864365358935,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000022378","Cyrib",2809.48161298159,0.123095359894836,0.0474931865930409,0.0689676292688122,1.26965906791057,0.204206099070402,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000024797","Vps51",898.665047253342,0.139752011171461,0.0474317535838535,0.0720382076098683,1.31583413685293,0.188229718871944,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000005893","Nr2c2",2652.42033817677,0.1134428007375,0.0474024899546476,0.0668529501043919,1.24071411725528,0.214711377276094,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000058239","Usf2",1946.17582632741,-0.1146169807761,-0.0473601055670306,0.0673243904673802,-1.23636529717837,0.216322809440308,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000054405","Dnajc8",1498.51471309614,-0.131741315029323,-0.0473459158057635,0.0714524962715916,-1.26065391987467,0.207433562838013,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000034300","Fam53c",1375.37419439456,-0.154825398111195,-0.0473127022515217,0.0751967951192795,-1.31813547290287,0.187458301592345,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000051391","Ywhag",24565.450755911,0.132853346401572,0.0471917080077034,0.0709170372731199,1.28825002671439,0.197658942710846,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000059811","Atl2",1322.92595188272,0.122123207335191,0.047166890370162,0.0688390650632199,1.2583495343923,0.208265374289758,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000012405","Rpl15",3009.48356606363,-0.102320100954886,-0.0471463361056301,0.0636158325835874,-1.22014961931469,0.222408161437312,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000062867","Impdh2",758.261399731157,-0.133004881701505,-0.0471180130273774,0.071111926682174,-1.28087450503232,0.200237749093982,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000032606","Nicn1",1427.33638147493,0.155154809658529,0.0470423290170506,0.0750163041140767,1.32128227466344,0.186407261938798,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000029407","Uso1",1719.39661204503,0.0967686361664424,0.0470217687490434,0.0616019164046066,1.21728971233496,0.223494007104899,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000002660","Clpp",630.920230826829,-0.165358421968731,-0.0469739537844337,0.0763578523056136,-1.34440906587043,0.178816143797622,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000020882","Cacnb1",2797.46358848713,0.155165492481439,0.0468475168297758,0.0749807612107344,1.31804751126598,0.187487743727939,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000015357","Clpx",572.601689067554,0.136301674176096,0.0468442216904126,0.0718956443749817,1.27597332745141,0.201964947930093,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000027533","Fabp5",1196.30968014741,-0.128523708085354,-0.0467835155415786,0.070423803222564,-1.25712246072681,0.208709295123462,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000042207","Kdm5b",1370.45440964226,0.123311225199032,0.0467443237818752,0.0695516404827122,1.23689461037934,0.216126211220805,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000020721","Helz",1255.04241335756,0.112460987177287,0.0467415459091327,0.0665360806628577,1.23089936792747,0.21836050404882,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000032216","Nedd4",9262.52537500922,0.104898567851675,0.0467371408071722,0.0653203223405883,1.18792219084821,0.234864066111279,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000021548","Ccnh",857.140512431313,0.148439912672847,0.0467293528444739,0.0739333436590812,1.30117456994106,0.193198707662565,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000029110","Rnf4",1520.06805873121,0.0872047920977162,0.0466689002125401,0.0647911711810347,1.00146333587686,0.316602857122521,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000056492","Adgrf5",850.857292174091,-0.167968476597934,-0.0466366925149588,0.0765755842606962,-1.34528228977485,0.178534090592321,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000059734","Ndufs8",1152.1570380129,-0.136233035272484,-0.0465904133314504,0.0713350974649412,-1.29212026451615,0.196315499122278,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000021704","Mtx3",828.967005228504,-0.15056496313186,-0.0465817947488614,0.0741475023802655,-1.30662063480543,0.191341584992257,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000004460","Dnajb11",1321.47902463501,0.142955336987002,0.046568676401521,0.0731487951516726,1.28110016555,0.200158485723765,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000070730","Rmdn3",945.727165754773,-0.147330801023377,-0.046567474206764,0.0738116335248515,-1.29237466807233,0.196227425004967,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000036299","BC031181",2086.40121610236,-0.104260697565691,-0.0465055308034334,0.0644045623136381,-1.20812917806424,0.226997577975893,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000004071","Cdip1",4099.8958452323,-0.09666019825682,-0.0464737311737148,0.061114475719593,-1.2258092520613,0.220270464689824,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000020496","Rnf187",7171.20136788269,-0.0780628336821054,-0.0464506336690763,0.0533390899324026,-1.22066607798375,0.222212476430483,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000062169","Cnih4",733.685094255361,-0.127061986227746,-0.046357183343285,0.0699795089370499,-1.25125170588586,0.210842659106868,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000024359","Hspa9",4170.89809240626,0.0901141136332664,0.046147396906912,0.0599855371403421,1.17503112790965,0.239982262534826,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000061904","Slc25a3",6918.23568055228,0.0905753865593886,0.0461120537084368,0.0588950756427872,1.21636747625174,0.223844967715544,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000045438","Cox19",482.628960666281,-0.163111635212035,-0.0461069413782441,0.0758736369661749,-1.32273153139788,0.185924673742654,0.999163298615518,"Not significant","Not significant"
