"GeneName","GeneID","Accession","PearsonR","PearsonP","SpearmanRho","SpearmanP","PearsonPadj","SpearmanPadj"
"Ctps1","ENSMUSG00000028633","P70698",0.731684335171696,0.0983314794497111,0.542857142857143,0.265702623906705,0.973183244215652,0.924711684839088
"Ccdc127","ENSMUSG00000021578","Q3TC33",0.664524046044093,0.149938251238562,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Stx12","ENSMUSG00000028879","Q9ER00",-0.400009624024252,0.431987873785016,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Smu1","ENSMUSG00000028409","Q3UKJ7",0.757910265451677,0.0808170296160421,0.542857142857143,0.265702623906705,0.96506244105041,0.924711684839088
"Spin1","ENSMUSG00000021395","Q61142",0.165876620315883,0.753467121539788,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Yif1a","ENSMUSG00000024875","Q91XB7",0.24020506203017,0.64662213945662,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Enpp2","ENSMUSG00000022425","Q9R1E6",0.430428615995297,0.394229571186749,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Yipf5","ENSMUSG00000024487","Q9EQQ2",-0.852634911226564,0.0309745793641112,-0.542857142857143,0.265702623906705,0.943577889270977,0.924711684839088
"Exoc8","ENSMUSG00000074030","Q6PGF7",0.468119201324199,0.349111985915482,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Tmed2","ENSMUSG00000029390","Q9R0Q3",-0.564057240520504,0.243644525962152,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Vps37a","ENSMUSG00000031600","Q8CHS8",-0.483055176953668,0.331775838539836,-0.542857142857143,0.265702623906705,0.991348400930653,0.924711684839088
"Acaa1a","ENSMUSG00000036138","Q921H8",0.53042482796084,0.27898040283902,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Aatk","ENSMUSG00000025375","Q80YE4",-0.342132920809807,0.506824792274515,-0.542857142857143,0.265702623906705,0.994463034263594,0.924711684839088
"Syt2","ENSMUSG00000026452","P46097",-0.636960083802205,0.173773007185567,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Fhit","ENSMUSG00000060579","O89106",-0.59459045452308,0.213219421371626,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Lzic","ENSMUSG00000028990","Q8K3C3",-0.56775925229812,0.239869880447442,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Retsat","ENSMUSG00000056666","Q64FW2",0.500489088087087,0.311949955365891,0.542857142857143,0.265702623906705,0.987011531951939,0.924711684839088
"Dpp7","ENSMUSG00000026958","Q9ET22",-0.573310781629896,0.234253227017805,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Atp6v0a2","ENSMUSG00000038023","P15920",-0.220612650629559,0.674449626468806,-0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Cadps","ENSMUSG00000054423","Q80TJ1",0.469520966225003,0.347471484544905,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Ift122","ENSMUSG00000030323","Q6NWV3",-0.445203582299238,0.376315688297612,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Gtf2i","ENSMUSG00000060261","Q9ESZ8",0.260515376025894,0.618067298747484,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Ppwd1","ENSMUSG00000021713","Q8CEC6",-0.659758696076946,0.153952345539539,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Trmt112","ENSMUSG00000038812","Q9DCG9",-0.26258603530609,0.615173787823715,-0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Snph","ENSMUSG00000027457","Q80U23",0.404284411220497,0.426612694892588,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Trmt2a","ENSMUSG00000022721","Q8BNV1",-0.453642386522641,0.366214274495242,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Nup85","ENSMUSG00000020739","Q8R480",0.731564088645267,0.0984153019826188,0.542857142857143,0.265702623906705,0.973183244215652,0.924711684839088
"Abca1","ENSMUSG00000015243","P41233",0.722394782940958,0.104900209454636,0.542857142857143,0.265702623906705,0.973183244215652,0.924711684839088
"Ublcp1","ENSMUSG00000041231","Q8BGR9",0.69323253484491,0.126725044387338,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Git2","ENSMUSG00000041890","Q9JLQ2",0.0477143933352886,0.928482724801909,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Pcca","ENSMUSG00000041650","Q91ZA3",0.128614976233885,0.808141298034974,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Mrps6","ENSMUSG00000039680","P58064",0.587397452294389,0.220240386790358,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Ddx19a","ENSMUSG00000015023","Q61655",-0.586317646284552,0.221302264974855,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Ctbp2","ENSMUSG00000030970","P56546",-0.427452670185207,0.397872169866911,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Actb","ENSMUSG00000029580","P60710",-0.854316567274379,0.0302895258469244,-0.542857142857143,0.265702623906705,0.943577889270977,0.924711684839088
"Chpt1","ENSMUSG00000060002","Q8C025",0.126706941732333,0.810956705144457,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Flot1","ENSMUSG00000059714","O08917",-0.386407886836235,0.449235654369352,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Csmd1","ENSMUSG00000060924","Q923L3",0.488985650867539,0.324981461581361,0.542857142857143,0.265702623906705,0.987463977807591,0.924711684839088
"Rbm15","ENSMUSG00000048109","Q0VBL3",0.545686094031651,0.262716237051335,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Mtmr14","ENSMUSG00000030269","Q8VEL2",-0.564288237306387,0.243408317040022,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Fkbp1b","ENSMUSG00000020635","Q9Z2I2",0.623304779254629,0.186122541939265,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Plpp7","ENSMUSG00000051373","Q91WB2",0.587247533423845,0.220387693838994,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Trappc4","ENSMUSG00000032112","Q9ES56",-0.480267780552465,0.334986925768461,-0.542857142857143,0.265702623906705,0.993342254592875,0.924711684839088
"Mprip","ENSMUSG00000005417","P97434",0.703928141551419,0.118511203830208,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Ptpru","ENSMUSG00000028909","B1AUH1",0.340495130489234,0.508995284982316,0.542857142857143,0.265702623906705,0.994463034263594,0.924711684839088
"Papola","ENSMUSG00000021111","Q61183",0.362958263412819,0.479470429946689,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Rab5a","ENSMUSG00000017831","Q9CQD1",-0.218433589286679,0.67756070243252,-0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Fmn2","ENSMUSG00000028354","Q9JL04",-0.481533178110506,0.333527793448488,-0.542857142857143,0.265702623906705,0.991405131915326,0.924711684839088
"Acbd3","ENSMUSG00000026499","Q8BMP6",0.671317730038376,0.144293944702354,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Capn10","ENSMUSG00000026270","Q9ESK3",0.838816851645941,0.036876241283478,0.542857142857143,0.265702623906705,0.943577889270977,0.924711684839088
"Aco2","ENSMUSG00000022477","Q99KI0",-0.311252332918508,0.54819825467153,-0.542857142857143,0.265702623906705,0.996191159059184,0.924711684839088
"Sec23a","ENSMUSG00000020986","Q01405",-0.736088532346208,0.0952832745608779,-0.542857142857143,0.265702623906705,0.971811206101516,0.924711684839088
"Dhx29","ENSMUSG00000042426","Q6PGC1",-0.363026277932237,0.479381850902926,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Kcnk2","ENSMUSG00000037624","P97438",-0.695543823961694,0.124929780805164,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Cldnd1","ENSMUSG00000022744","Q9CQX5",0.212436553036249,0.686138725750697,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Csad","ENSMUSG00000023044","Q9DBE0",0.399590069067459,0.43251661376658,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Adsl","ENSMUSG00000022407","P54822",-0.44077036869942,0.381660553938612,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Csf1r","ENSMUSG00000024621","P09581",-0.595473753022246,0.212363588954766,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Cat","ENSMUSG00000027187","P24270",0.523326745527772,0.286671860547275,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Pnkd","ENSMUSG00000026179","Q69ZP3",-0.48923246028054,0.324699812924298,-0.542857142857143,0.265702623906705,0.987463977807591,0.924711684839088
"Pfas","ENSMUSG00000020899","Q5SUR0",0.382646407078436,0.454043602400694,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Hdac11","ENSMUSG00000034245","Q91WA3",-0.376093875560558,0.46245778725677,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Rsu1","ENSMUSG00000026727","Q01730",0.540396188036191,0.268311137765454,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Lyrm1","ENSMUSG00000030922","Q9CQB7",0.406801973107369,0.423457431340502,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Hapln1","ENSMUSG00000021613","Q9QUP5",0.25478656151972,0.626090044384952,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Syt7","ENSMUSG00000024743","Q9R0N7",-0.593984799615516,0.213807047918301,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"U2surp","ENSMUSG00000032407","Q6NV83",0.477759053703741,0.337886558502582,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Tdrp","ENSMUSG00000050052","Q8C5P7",0.506396313451728,0.305334962831765,0.542857142857143,0.265702623906705,0.985324272092408,0.924711684839088
"Nucb1","ENSMUSG00000030824","Q02819",0.520242867969456,0.290038251309574,0.542857142857143,0.265702623906705,0.980133940931557,0.924711684839088
"Map3k20","ENSMUSG00000004085","Q9ESL4",-0.748427027237931,0.0869725449528734,-0.542857142857143,0.265702623906705,0.968222861763498,0.924711684839088
"Wdr54","ENSMUSG00000030032","Q9R0D8",0.121248514049088,0.819018478384631,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Fyttd1","ENSMUSG00000022800","Q91Z49",-0.295805396408885,0.569233514615156,-0.542857142857143,0.265702623906705,0.996537955680762,0.924711684839088
"Selenoo","ENSMUSG00000035757","Q9DBC0",0.406783119111535,0.42348103239044,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Lrfn1","ENSMUSG00000030600","Q2WF71",-0.616445183108708,0.192458247609312,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Slc8a2","ENSMUSG00000030376","Q8K596",0.819985427809438,0.0456911610356295,0.542857142857143,0.265702623906705,0.943577889270977,0.924711684839088
"Svip","ENSMUSG00000074093","Q3UZP4",0.401101104514197,0.430613336438309,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Myl9","ENSMUSG00000067818","Q9CQ19",0.353042099063386,0.492438209726691,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Cwc22","ENSMUSG00000027014","Q8C5N3",0.454736946430735,0.364911127074107,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Zdhhc2","ENSMUSG00000039470","P59267",-0.263587626737737,0.613775388048478,-0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Cox7a2","ENSMUSG00000032330","P48771",-0.443826310801908,0.377973385295732,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Lipe","ENSMUSG00000003123","P54310",0.149628099466421,0.777232830251392,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Brix1","ENSMUSG00000022247","Q9DCA5",-0.374698425309719,0.464255987268329,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Rims2","ENSMUSG00000037386","Q9EQZ7",0.430642184686063,0.39396859902476,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Naprt","ENSMUSG00000022574","Q8CC86",-0.527288372718769,0.282369232371104,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Slc5a3","ENSMUSG00000089774","Q9JKZ2",0.64202002951286,0.16928698328326,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Mpped2","ENSMUSG00000016386","Q9CZJ0",-0.507955236455555,0.303598075054499,-0.542857142857143,0.265702623906705,0.985324272092408,0.924711684839088
"Ankmy2","ENSMUSG00000036188","Q3TPE9",-0.431774692480155,0.392585706482908,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Rbm42","ENSMUSG00000036733","Q91V81",-0.656779177875376,0.156485001263,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Epb41","ENSMUSG00000028906","P48193",-0.257533425271538,0.622240116668365,-0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Sorbs1","ENSMUSG00000025006","Q62417",0.712862493299887,0.11183497255563,0.542857142857143,0.265702623906705,0.973183244215652,0.924711684839088
"Wipi1","ENSMUSG00000041895","Q8R3E3",0.193080902665067,0.713977696712568,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Csrp2","ENSMUSG00000020186","P97314",0.436287490572968,0.38709172241801,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Mrps23","ENSMUSG00000023723","Q8VE22",0.357043434899541,0.487192798762766,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Dpcd","ENSMUSG00000041035","Q8BPA8",0.553012238851093,0.255043444473832,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Pla2g15","ENSMUSG00000031903","Q8VEB4",0.207459762488901,0.693274843993541,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Extl3","ENSMUSG00000021978","Q9WVL6",0.305698010714061,0.555736918171637,0.542857142857143,0.265702623906705,0.996191159059184,0.924711684839088
"Pex16","ENSMUSG00000027222","Q91XC9",-0.784875923314508,0.0644397569216474,-0.542857142857143,0.265702623906705,0.949681784255528,0.924711684839088
"Nrxn3","ENSMUSG00000066392","Q6P9K9",-0.391526455533141,0.442719442397445,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Ttbk1","ENSMUSG00000015599","Q6PCN3",-0.309183501569755,0.551002859125884,-0.542857142857143,0.265702623906705,0.996191159059184,0.924711684839088
"Pnisr","ENSMUSG00000028248","A2AJT4",0.391330733703007,0.442968043466627,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Cnih3","ENSMUSG00000026514","Q6ZWS4",-0.548156133414193,0.26011944715226,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Pnpla8","ENSMUSG00000036257","Q8K1N1",-0.582135068090644,0.225434723997647,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Rabggtb","ENSMUSG00000038975","P53612",-0.573220363501194,0.234344282582917,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Tmem120a","ENSMUSG00000039886","Q8C1E7",-0.200129463165529,0.703813578070937,-0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Pik3r1","ENSMUSG00000041417","P26450",0.408668747045851,0.421122792743362,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Fbxw5","ENSMUSG00000015095","Q9QXW2",0.489969097677359,0.323859724714338,0.542857142857143,0.265702623906705,0.987463977807591,0.924711684839088
"Top2b","ENSMUSG00000017485","Q64511",0.496333543124971,0.316634821520002,0.542857142857143,0.265702623906705,0.987334042315517,0.924711684839088
"Eif4g3","ENSMUSG00000028760","Q80XI3",0.748197182503891,0.087124252471897,0.542857142857143,0.265702623906705,0.968419575553009,0.924711684839088
"Ndrg1","ENSMUSG00000005125","Q62433",-0.539523090003442,0.269238948737055,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Hmga1","ENSMUSG00000046711","P17095",0.739589423244431,0.0928908044680548,0.542857142857143,0.265702623906705,0.971253346283207,0.924711684839088
"Ubqln4","ENSMUSG00000008604","Q99NB8",0.299870368193452,0.563676954976831,0.542857142857143,0.265702623906705,0.996191159059184,0.924711684839088
"Slc9a8","ENSMUSG00000039463","Q8R4D1",0.722133179081025,0.105087910774564,0.542857142857143,0.265702623906705,0.973183244215652,0.924711684839088
"Rpa2","ENSMUSG00000028884","Q62193",0.366591253817453,0.474746062291733,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Phka2","ENSMUSG00000031295","Q8BWJ3",0.537060904912439,0.271862066752425,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Atp6ap1","ENSMUSG00000019087","Q9R1Q9",0.218446335317607,0.677542495670874,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Slc8a3","ENSMUSG00000079055","S4R2P9",0.288147728963601,0.579740731830848,0.542857142857143,0.265702623906705,0.998354617091858,0.924711684839088
"Naf1","ENSMUSG00000014907","Q3UMQ8",0.338835579664631,0.511197410723602,0.542857142857143,0.265702623906705,0.994477159478892,0.924711684839088
"Vkorc1","ENSMUSG00000096145","Q9CRC0",-0.357310073593872,0.486843865464283,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Paics","ENSMUSG00000029247","Q9DCL9",-0.750479674802318,0.0856229723150679,-0.542857142857143,0.265702623906705,0.96506244105041,0.924711684839088
"Sytl2","ENSMUSG00000030616","Q99N50",0.547566559944626,0.260738364798134,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Nudt16l1","ENSMUSG00000022516","Q8VHN8",0.0886794096497149,0.867329574635592,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Tbl1x","ENSMUSG00000025246","Q9QXE7",-0.110142263667349,0.835454689925405,-0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Rnf123","ENSMUSG00000041528","Q5XPI3",-0.687344527102951,0.131348592353642,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Tmem165","ENSMUSG00000029234","P52875",0.371912016937381,0.467853139740871,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Kcnj6","ENSMUSG00000043301","P48542",0.679053845427996,0.137979891736005,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Spock2","ENSMUSG00000058297","Q9ER58",0.352782434480902,0.492779195904597,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Ripor2","ENSMUSG00000036006","Q80U16",0.797050460761479,0.0576031780966909,0.542857142857143,0.265702623906705,0.943577889270977,0.924711684839088
"Ndufs6","ENSMUSG00000021606","P52503",-0.521442083328121,0.288727407596559,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Dr1","ENSMUSG00000029265","Q91WV0",-0.246529235172139,0.637697759462585,-0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Mia2","ENSMUSG00000021000","Q91ZV0",0.53729954710056,0.27160739828564,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Tmem126a","ENSMUSG00000030615","Q9D8Y1",0.296621022114284,0.568117423395476,0.542857142857143,0.265702623906705,0.996191159059184,0.924711684839088
"Stmn1","ENSMUSG00000028832","P54227",0.50212183162987,0.310116320819919,0.542857142857143,0.265702623906705,0.986294444409805,0.924711684839088
"Hdac1","ENSMUSG00000028800","O09106",-0.796415579706055,0.0579509816149031,-0.542857142857143,0.265702623906705,0.943577889270977,0.924711684839088
"Carmil1","ENSMUSG00000021338","Q6EDY6",-0.634921949035009,0.175593811599296,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Ubash3b","ENSMUSG00000032020","Q8BGG7",0.228537284151897,0.66316224384533,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Uba3","ENSMUSG00000030061","Q8C878",0.401095984461258,0.430619780946217,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Mtmr3","ENSMUSG00000034354","Q8K296",0.547544665038535,0.260761360454794,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Nrm","ENSMUSG00000059791","Q8VC65",0.470324490806017,0.346532358069101,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Ptbp2","ENSMUSG00000028134","Q91Z31",-0.464855132981613,0.352942641857535,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Vamp2","ENSMUSG00000020894","P63044",-0.40808618267492,0.421850906002739,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Psma1","ENSMUSG00000030751","Q9R1P4",-0.346412332625164,0.50116650155558,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Pla2g7","ENSMUSG00000023913","Q60963",-0.743511933355366,0.090242514062813,-0.542857142857143,0.265702623906705,0.970471277396627,0.924711684839088
"Tns1","ENSMUSG00000055322","E9Q0S6",-0.634801786489481,0.175701408220104,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Heatr3","ENSMUSG00000031657","Q8BQM4",0.312989152242478,0.545846826075596,0.542857142857143,0.265702623906705,0.996191159059184,0.924711684839088
"Ntrk2","ENSMUSG00000055254","P15209",0.256256042913421,0.624029738855084,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Traf2","ENSMUSG00000026942","P39429",-0.113258036395556,0.830839347501141,-0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Dtd2","ENSMUSG00000020956","Q8BHA3",0.759981676322519,0.0794996102648122,0.542857142857143,0.265702623906705,0.96506244105041,0.924711684839088
"Cstf3","ENSMUSG00000027176","Q99LI7",0.694834744767106,0.125479365203718,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Scg2","ENSMUSG00000050711","Q03517",0.507799600313583,0.303771312210535,0.542857142857143,0.265702623906705,0.985324272092408,0.924711684839088
"Pde8a","ENSMUSG00000025584","O88502",-0.676874781055096,0.139746123628497,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Spata2","ENSMUSG00000047030","Q8K004",-0.52143675287428,0.288733229259183,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Gns","ENSMUSG00000034707","Q8BFR4",0.517046082328284,0.293543560603627,0.542857142857143,0.265702623906705,0.980767620938042,0.924711684839088
"Cpne1","ENSMUSG00000074643","Q8C166",0.532476335583606,0.276772283344631,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Fhl2","ENSMUSG00000008136","O70433",0.783903399361659,0.06500099968818,0.542857142857143,0.265702623906705,0.949681784255528,0.924711684839088
"Map4k3","ENSMUSG00000024242","Q99JP0",0.886865897350604,0.0184749676889182,0.542857142857143,0.265702623906705,0.943577889270977,0.924711684839088
"Mpdu1","ENSMUSG00000018761","Q9R0Q9",-0.565932410704957,0.241729656866603,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Rmc1","ENSMUSG00000024410","Q8VC42",-0.65663597412471,0.156607168774624,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Snx15","ENSMUSG00000024787","Q91WE1",-0.295229475165638,0.570021953173562,-0.542857142857143,0.265702623906705,0.99723338598044,0.924711684839088
"Ppp3ca","ENSMUSG00000028161","P63328",0.318600378052496,0.538269389911196,0.542857142857143,0.265702623906705,0.996191159059184,0.924711684839088
"Amigo1","ENSMUSG00000050947","Q80ZD8",0.645073682961158,0.166603524242067,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Safb2","ENSMUSG00000042625","Q80YR5",-0.666824298065599,0.148016813498654,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Rgs7bp","ENSMUSG00000021719","Q8BQP9",0.573662465030588,0.233899198021123,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Lama2","ENSMUSG00000019899","Q60675",0.493588564600478,0.319743562926527,0.542857142857143,0.265702623906705,0.987426345719792,0.924711684839088
"Jam3","ENSMUSG00000031990","Q9D8B7",-0.527937951967294,0.281666104099982,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Cyp20a1","ENSMUSG00000049439","Q8BKE6",-0.755287522156685,0.0824990901255355,-0.542857142857143,0.265702623906705,0.96506244105041,0.924711684839088
"Vars2","ENSMUSG00000038838","Q3U2A8",0.499738803010039,0.312793897772697,0.542857142857143,0.265702623906705,0.987334042315517,0.924711684839088
"Inpp5j","ENSMUSG00000034570","P59644",0.709036587307035,0.114673122579238,0.542857142857143,0.265702623906705,0.973183244215652,0.924711684839088
"Adgrl1","ENSMUSG00000013033","Q80TR1",0.350817742971407,0.495361497156672,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Nrbp2","ENSMUSG00000075590","Q91V36",0.522067757568877,0.288044385521758,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Nhlrc3","ENSMUSG00000042997","Q8CCH2",0.390378930252267,0.444177641584918,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Rb1cc1","ENSMUSG00000025907","Q9ESK9",-0.580972197781269,0.226589097084588,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Ntmt1","ENSMUSG00000026857","Q8R2U4",0.593913368469854,0.213876395898013,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Des","ENSMUSG00000026208","P31001",-0.62130294373314,0.187962441688803,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"G6pdx","ENSMUSG00000031400","Q00612",-0.69047510245971,0.128881374408287,-0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Rap1gap2","ENSMUSG00000038807","Q5SVL6",0.826664245904405,0.0424639645227716,0.542857142857143,0.265702623906705,0.943577889270977,0.924711684839088
"Ndrg3","ENSMUSG00000027634","Q9QYF9",0.0807886893679292,0.879080612255043,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Pycr3","ENSMUSG00000022571","Q9DCC4",0.431563824786984,0.392843068914835,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Matr3","ENSMUSG00000037236","Q8K310",0.710018137974423,0.113942008418099,0.542857142857143,0.265702623906705,0.973183244215652,0.924711684839088
"Oxsr1","ENSMUSG00000036737","Q6P9R2",0.333082342266827,0.518853204764212,0.542857142857143,0.265702623906705,0.995309512760921,0.924711684839088
"Irf2bpl","ENSMUSG00000034168","Q8K3X4",0.381043563397199,0.45609731204827,0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Rgs3","ENSMUSG00000059810","Q9DC04",0.11162752876315,0.833254185718095,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Klhdc4","ENSMUSG00000040263","Q921I2",-0.393766628169457,0.439877240362515,-0.542857142857143,0.265702623906705,0.993701345205567,0.924711684839088
"Kbtbd4","ENSMUSG00000005505","Q8R179",0.093491841649804,0.860170830738623,0.542857142857143,0.265702623906705,0.998806219750554,0.924711684839088
"Smpdl3b","ENSMUSG00000028885","P58242",0.697243681235123,0.12361655054264,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Dpp4","ENSMUSG00000035000","P28843",0.55998955384072,0.247818755457257,0.542857142857143,0.265702623906705,0.977938601459355,0.924711684839088
"Tagln3","ENSMUSG00000022658","Q9R1Q8",0.317288884280311,0.540037764312692,0.542857142857143,0.265702623906705,0.996191159059184,0.924711684839088
