"FeatureKey","Metabolite","KEGG","Class","SubClass","VIP","VIPCandidate","log2FC","PearsonR_RNA","Pvalue_RNA","padj_RNA","N_RNA","PearsonR_Protein","Pvalue_Protein","padj_Protein","N_Protein","DirectionPattern","Concordant","MeanAbsR","MinAbsR"
"FT3272NR","WE(5:1/16:0)",NA,"Fatty Acyls","Fatty acid esters",0.168303244956075,FALSE,-0.0470719133462359,-0.521797823727564,0.288338985710711,0.876885269600792,6,-0.880280533067535,0.00391381881916231,0.340991464619516,8,"RNA negative / Protein negative",TRUE,0.70103917839755,0.521797823727564
"FT1452PR","(±)-2,2'-Iminobispropanoic acid","C03210","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.835028067261939,FALSE,0.372194342397114,0.640736050425154,0.170420674042288,0.842783223920486,6,0.520934824067045,0.185570551130837,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.580835437246099,0.520934824067045
"FT6835NR","GDP-L-fucose","C00325","Purine nucleotides","Purine nucleotide sugars",0.277845193192651,FALSE,0.0516904207775971,0.519673743213723,0.290661138435461,0.876885269600792,6,0.598239930409456,0.117196194876738,0.683335624083641,8,"RNA positive / Protein positive",TRUE,0.558956836811589,0.519673743213723
"FT1272NR","Cyclopropanecarboxamide, 1,2,2,3,3-pentamethyl-",NA,"Carboxylic acids and derivatives","Cyclopropanecarboxylic acids and derivatives",1.43913017347625,TRUE,0.588435479256932,0.536809907141198,0.272130019560349,0.872427299627174,6,0.51810154876063,0.188402305335234,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.527455727950914,0.51810154876063
"FT6983NR","UDP-GlcNAc","C00043","Pyrimidine nucleotides","Pyrimidine nucleotide sugars",0.797473623342542,FALSE,0.218525207312762,0.920035767334285,0.00933576097164062,0.543555659481085,6,0.517629124664652,0.188876696406054,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.718832445999469,0.517629124664652
"FT1499NR","Polygonal",NA,"Organooxygen compounds","Alcohols and polyols",0.364039252257298,FALSE,-0.114420188849967,-0.53678660193863,0.272154904190307,0.872427299627174,6,-0.516480289535591,0.190032961202799,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.526633445737111,0.516480289535591
"FT4022PR","Leucylphenylalanine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.04498664604835,FALSE,-0.418272440410418,-0.515627658332401,0.295103960477073,0.876885269600792,6,-0.771299872119509,0.0250099000405796,0.542455027678593,8,"RNA negative / Protein negative",TRUE,0.643463765225955,0.515627658332401
"FT7779NR","6-Hydroxy flavin adenine dinucleotide",NA,"Flavin nucleotides","Unclassified",1.0839022403491,FALSE,0.344317227184466,0.725638990527323,0.102584824969276,0.760267849808906,6,0.515612610753803,0.19090873632533,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.620625800640563,0.515612610753803
"FT3278PR","6-Phosphogluconic acid","C00345","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",0.868822970815218,FALSE,0.250635609861047,0.515349965670903,0.295409813095362,0.876885269600792,6,0.608383239634248,0.109502808810305,0.675854684599613,8,"RNA positive / Protein positive",TRUE,0.561866602652575,0.515349965670903
"FT5957PR","Nicardipine","C07264","Pyridines and derivatives","Hydropyridines",0.901160537293001,FALSE,-0.363396751481886,-0.514821090561876,0.295992649497366,0.876885269600792,6,-0.652678680882103,0.0793554014428952,0.645250270564314,8,"RNA negative / Protein negative",TRUE,0.58374988572199,0.514821090561876
"FT3134PR","3S,4R-epoxy-6Z,9Z-heptadecadiene",NA,"Epoxides","Unclassified",0.821753278526702,FALSE,-0.434914274716118,-0.693139216466593,0.12679776180154,0.77386627532767,6,-0.51473858573715,0.191793077792765,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.603938901101872,0.51473858573715
"FT3845PR","all-trans-13,14-dihydroretinol","C15492","Prenol lipids","Retinoids",0.689906925538012,FALSE,-0.441690143257435,-0.601883510230315,0.206195026369587,0.846068677522405,6,-0.514095402502488,0.192445237380389,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.557989456366401,0.514095402502488
"FT2003NR","8-hydroxy-3E,5E,10E,12-tridecatetraen-2-one",NA,"Fatty Acyls","Fatty alcohols",1.04977890616737,FALSE,0.457542959916282,0.511891546738374,0.299228907367379,0.876885269600792,6,0.526888699821027,0.179694376072097,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.5193901232797,0.511891546738374
"FT5490PR","ADP","C00008","Purine nucleotides","Purine ribonucleotides",0.130676641098462,FALSE,0.0436726616027161,0.920896173016435,0.00913863041086747,0.543555659481085,6,0.511358211882757,0.195233747014837,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.716127192449596,0.511358211882757
"FT2283PR","Tridecanamide",NA,"Fatty Acyls","Fatty amides",0.834284970736858,FALSE,-0.277398915755572,-0.675575629129816,0.140803735924808,0.789749986578259,6,-0.511019570461028,0.195580213305784,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.593297599795422,0.511019570461028
"FT3301PR","4-(Dodecylamino)Phenol",NA,"Organonitrogen compounds","Amines",1.06281646694615,FALSE,-0.538546797751354,-0.816929226384243,0.0472045621468587,0.717627196300257,6,-0.510077153650603,0.196546115408961,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.663503190017423,0.510077153650603
"FT1960PR","4-Piperidinol, 1-hydroxy-2,2,6,6-tetramethyl-",NA,"Piperidines","Unclassified",0.972603340484987,FALSE,-0.380155372525686,-0.905267494349013,0.0130362949583563,0.56667144647105,6,-0.509828569509448,0.196801313359875,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.707548031929231,0.509828569509448
"FT6956PR","Isoorientin 6''-O-glucoside",NA,"Flavonoids","Flavonoid glycosides",1.71209271103471,TRUE,-0.77157126871842,-0.769620653767881,0.073498313957965,0.760267849808906,6,-0.509612894057816,0.197022868731029,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.639616773912848,0.509612894057816
"FT5078PR","N-Stearoyl Cysteine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.603852891474866,FALSE,-0.231236711239321,-0.918574114442364,0.00967532832944027,0.543555659481085,6,-0.508484163092343,0.198184518522103,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.713529138767354,0.508484163092343
"FT1788PR","Acesulfame",NA,"Organic sulfuric acids and derivatives","Unclassified",1.40983900524928,TRUE,-0.543046513870486,-0.958528543474067,0.00254415955986556,0.543555659481085,6,-0.508389824676683,0.198281771427057,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.733459184075375,0.508389824676683
"FT4993PR","Sphinganine 1-phosphate","C01120","Sphingolipids","Phosphosphingolipids",2.54455478342286,TRUE,-1.64681917483968,-0.507531817059994,0.304069465642145,0.876885269600792,6,-0.723263722816224,0.0425950719369336,0.570937791154668,8,"RNA negative / Protein negative",TRUE,0.615397769938109,0.507531817059994
"FT2561PR","Kifunensine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.827560117309437,FALSE,-0.353278770533351,-0.693718819257333,0.126346405254799,0.77386627532767,6,-0.506376200399151,0.200363603001174,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.600047509828242,0.506376200399151
"FT3337PR","9,12,15-Octadecatrienal",NA,"Fatty Acyls","Fatty aldehydes",0.532631683411632,FALSE,-0.216122910265353,-0.816847972792665,0.0472451109004394,0.717627196300257,6,-0.505785381293557,0.200976608209755,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.661316677043111,0.505785381293557
"FT3855PR","Pentostatin","C02267","Imidazodiazepines","Unclassified",0.62853307580381,FALSE,-0.208219588598453,-0.505368122418297,0.306482552179028,0.876885269600792,6,-0.891315265311626,0.00295362532215014,0.319096494566148,8,"RNA negative / Protein negative",TRUE,0.698341693864962,0.505368122418297
"FT3936PR","Tanshinone IIA",NA,"Prenol lipids","Diterpenoids",0.787056666578005,FALSE,0.222138011050198,0.534633865079261,0.274457301983996,0.875784235179251,6,0.505140699043295,0.201646623444233,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.519887282061278,0.505140699043295
"FT3745PR","18-Octadecanolide",NA,"Macrolides and analogues","Unclassified",0.996856292638378,FALSE,-0.31255477127754,-0.503487790019897,0.308585380950957,0.876885269600792,6,-0.829271161419447,0.010902502026708,0.46054811591609,8,"RNA negative / Protein negative",TRUE,0.666379475719672,0.503487790019897
"FT6009NR","Guanosine 5'-O-(2-thiodiphosphate)",NA,"Purine nucleotides","Purine ribonucleotides",0.209388724759813,FALSE,-0.0412192889548683,-0.503117053858987,0.309000616569896,0.876885269600792,6,-0.708238403600345,0.0492965116772841,0.584128132428263,8,"RNA negative / Protein negative",TRUE,0.605677728729666,0.503117053858987
"FT4316PR","Pipericine",NA,"Fatty Acyls","Fatty amides",1.11409374759073,FALSE,-0.683307866740733,-0.826592418315386,0.0424980846674725,0.717627196300257,6,-0.502526253486755,0.204375821652309,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.66455933590107,0.502526253486755
"FT5620PR","(9S,10E,12Z)-9-Hydroxyoctadeca-10,12-dienoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.38972545843429,TRUE,-0.580870741508835,-0.502295989346656,0.309920971712052,0.876885269600792,6,-0.586053410314901,0.126831300389143,0.70272845909954,8,"RNA negative / Protein negative",TRUE,0.544174699830779,0.502295989346656
"FT3464NR","11-methyl-1,2-heptadecanediol",NA,"Fatty Acyls","Fatty alcohols",1.03264593448745,FALSE,-0.50076166951377,-0.502197030137352,0.310031966604015,0.876885269600792,6,-0.698361005224126,0.0540266661312724,0.588523549803042,8,"RNA negative / Protein negative",TRUE,0.600279017680739,0.502197030137352
"FT2194PR","L-Kynurenine","C00328","Organooxygen compounds","Carbonyl compounds",0.586552710455631,FALSE,0.290502605221382,-0.755316015153288,0.0824807326902428,0.760267849808906,6,-0.501877494279434,0.205056039318502,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.628596754716361,0.501877494279434
"FT6178PR","1-(2-methoxy-hexadecanyl)-sn-glycero-3-phosphoethanolamine",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.622253651238204,FALSE,-0.175395115131504,-0.501720322365182,0.310566859516605,0.876885269600792,6,-0.761037965173561,0.0282918526576202,0.542455027678593,8,"RNA negative / Protein negative",TRUE,0.631379143769371,0.501720322365182
"FT5131PR","N-Palmitoyl Histidine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",2.12479911685982,FALSE,-1.99998385905217,-0.50169165487574,0.310599036957457,0.876885269600792,6,-0.730931180908255,0.0394012347257761,0.570937791154668,8,"RNA negative / Protein negative",TRUE,0.616311417891998,0.50169165487574
"FT6549PR","1-linoleoyl-sn-glycero-3-phosphocholine",NA,"Glycerophospholipids","Glycerophosphocholines",1.26343085698428,TRUE,0.57972556858253,0.499962006150338,0.312542744163492,0.876885269600792,6,0.523432034967408,0.183093626840057,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.511697020558873,0.499962006150338
"FT3723NR","Val-Asp-Ile",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",2.11909786051634,TRUE,1.26995411132958,0.498321758061159,0.314390132189819,0.876885269600792,6,0.503554842094306,0.203299787010804,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.500938300077733,0.498321758061159
"FT2108PR","Spermine","C00750","Organonitrogen compounds","Amines",1.08674703302339,FALSE,-0.53326539485982,-0.497202908700831,0.315652584559538,0.876885269600792,6,-0.604878180300954,0.112127812448325,0.679592045882456,8,"RNA negative / Protein negative",TRUE,0.551040544500892,0.497202908700831
"FT3222NR","(+-)-Trihydroxy-decipiadiene",NA,"Prenol lipids","Diterpenoids",0.90862810606297,FALSE,-0.437684818545068,-0.496994166545547,0.315888325333422,0.876885269600792,6,-0.787642379341728,0.0202899648118448,0.514258380867485,8,"RNA negative / Protein negative",TRUE,0.642318272943638,0.496994166545547
"FT4307NR","AB-MECA",NA,"Purine nucleosides","Unclassified",0.0825783733992456,FALSE,0.081638948047034,-0.684521821827308,0.133590504917107,0.777485875998432,6,-0.496788311786834,0.210433072346119,0.740970788276183,8,"RNA negative / Protein negative",TRUE,0.590655066807071,0.496788311786834
"FT0822PR","D-Threitol","C16884","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.41513581490539,TRUE,-0.55719107466627,-0.638068856586425,0.172785797148429,0.842783223920486,6,-0.496758585276191,0.210464693989895,0.740970788276183,8,"RNA negative / Protein negative",TRUE,0.567413720931308,0.496758585276191
"FT1502PR","Methionine sulfoxide","C02989","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.45713733237895,FALSE,-0.172469177027985,-0.960680836334303,0.00228860129976705,0.543555659481085,6,-0.49656657662698,0.210669003367289,0.740970788276183,8,"RNA negative / Protein negative",TRUE,0.728623706480642,0.49656657662698
"FT3905PR","3,7,11,15-Tetramethyl-6,10,14-hexadecatrien-1-ol",NA,"Prenol lipids","Diterpenoids",0.711576025984937,FALSE,-0.422870853359603,-0.705565084481906,0.11727531522069,0.765141115763805,6,-0.496052709878137,0.211216299024338,0.740970788276183,8,"RNA negative / Protein negative",TRUE,0.600808897180022,0.496052709878137
"FT1197PR","3-Hydroxy-2-methylglutaric acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.753422206724566,FALSE,0.25382390799283,0.686406637237568,0.132091685112547,0.777485875998432,6,0.495735916433841,0.211554070110417,0.740970788276183,8,"RNA positive / Protein positive",TRUE,0.591071276835705,0.495735916433841
"FT6052PR","(11Z)-eicoseneoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.28734780883252,TRUE,-0.516397199516737,-0.495276501899031,0.317830616245314,0.876885269600792,6,-0.66935466226545,0.0694421283219153,0.632530718869754,8,"RNA negative / Protein negative",TRUE,0.58231558208224,0.495276501899031
"FT1162NR","Eremopetasinorol",NA,"Organooxygen compounds","Alcohols and polyols",0.0228737362227991,FALSE,0.014727327688033,0.495200945276366,0.317916154495431,0.876885269600792,6,0.68696132593296,0.0598114097572973,0.613701401787844,8,"RNA positive / Protein positive",TRUE,0.591081135604663,0.495200945276366
"FT4921PR","Riboflavin","C00255","Pteridines and derivatives","Alloxazines and isoalloxazines",0.495470227372898,FALSE,-0.148657953929037,-0.494911513519177,0.318243900934612,0.876885269600792,6,-0.745103998436407,0.0338911975328197,0.552990747215335,8,"RNA negative / Protein negative",TRUE,0.620007755977792,0.494911513519177
"FT4005NR","5-(3'-Hydroxyphenyl)-gamma-valerolactone-3'-O-glucuronide",NA,"Phenol ethers","Unclassified",0.390114074993233,FALSE,-0.122975141440388,-0.494516894105392,0.318690960045841,0.876885269600792,6,-0.518563863100614,0.187938680340536,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.506540378603003,0.494516894105392
"FT4006NR","Isopulegone caffeate",NA,"Cinnamic acids and derivatives","Hydroxycinnamic acids and derivatives",0.518251907776667,FALSE,-0.150836588081552,-0.49101080114604,0.322673089793497,0.876885269600792,6,-0.534799580353809,0.172043327080376,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.512905190749924,0.49101080114604
"FT3022PR","3-Hydroxyvalerylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.12113957069277,FALSE,0.418898073500327,0.490050310247801,0.323767155724481,0.876885269600792,6,0.727571598178578,0.0407820563215416,0.570937791154668,8,"RNA positive / Protein positive",TRUE,0.60881095421319,0.490050310247801
"FT0682PR","QUINUCLIDINE",NA,"Quinuclidines","Unclassified",0.962190590468278,FALSE,-0.368296462699985,-0.487557957155939,0.326612438480493,0.876885269600792,6,-0.595437690297865,0.11937383598541,0.684802993266094,8,"RNA negative / Protein negative",TRUE,0.541497823726902,0.487557957155939
"FT3126PR","N1,N8-Diacetylspermidine",NA,"Carboxylic acids and derivatives","Carboxylic acid derivatives",1.1313668077308,FALSE,0.455430033772448,0.487218808009523,0.327000316180277,0.876885269600792,6,0.660076794264654,0.0748616692435346,0.645250270564314,8,"RNA positive / Protein positive",TRUE,0.573647801137088,0.487218808009523
"FT5349PR","CHEBI:140689",NA,"Fatty Acyls","Fatty acid esters",1.81524699237181,TRUE,-0.924263031517753,-0.486844536273561,0.327428557978409,0.876885269600792,6,-0.814344095543841,0.0138531403337005,0.501477491291417,8,"RNA negative / Protein negative",TRUE,0.650594315908701,0.486844536273561
"FT4339NR","(S)-malyl N-acetyl-alpha-D-glucosaminide",NA,"Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.44721242896836,TRUE,0.670370633988114,0.910214146510938,0.0117303449242289,0.543896992986746,6,0.486707031516029,0.221298903156898,0.761705360495593,8,"RNA positive / Protein positive",TRUE,0.698460589013484,0.486707031516029
"FT6632NR","PS(18:1(9Z)/0:0)",NA,"Glycerophospholipids","Glycerophosphoserines",2.52503750985272,FALSE,2.78308868005476,0.625894970679852,0.183753004633106,0.842783223920486,6,0.48618383976587,0.22187055720074,0.761765973144871,8,"RNA positive / Protein positive",TRUE,0.556039405222861,0.48618383976587
"FT4995PR","Erucicoyl-EA",NA,"Organonitrogen compounds","Amines",1.59399688021591,TRUE,-0.750095160262705,-0.486049488273515,0.32833893077355,0.876885269600792,6,-0.713858902338578,0.0467204567144882,0.584128132428263,8,"RNA negative / Protein negative",TRUE,0.599954195306047,0.486049488273515
"FT5595NR","Glucoiberin","C08411","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",0.815138414599902,FALSE,-0.325480394974953,-0.536742183794811,0.272202335038241,0.872427299627174,6,-0.485192425590732,0.222955894578987,0.761765973144871,8,"RNA negative / Protein negative",TRUE,0.510967304692771,0.485192425590732
"FT4247NR","2-Galloylglucose",NA,"Benzene and substituted derivatives","Benzoic acids and derivatives",1.83826974135893,FALSE,-1.43346036756186,-0.485183830455718,0.329331203682819,0.876885269600792,6,-0.725147650863277,0.0417963143518669,0.570937791154668,8,"RNA negative / Protein negative",TRUE,0.605165740659497,0.485183830455718
"FT2840NR","SCHEMBL15641150",NA,"Organooxygen compounds","Carbohydrates and carbohydrate conjugates",0.417226637082724,FALSE,0.15680841862958,0.774255321026918,0.0706889412014559,0.760267849808906,6,0.482035682323521,0.226429903053942,0.763986484259788,8,"RNA positive / Protein positive",TRUE,0.62814550167522,0.482035682323521
"FT4043NR","FA(24:2)",NA,"Fatty Acyls","Fatty acids and conjugates",0.379809738129811,FALSE,-0.129841604754638,-0.482020869165869,0.332966053178221,0.876885269600792,6,-0.736489185563115,0.0371800291867468,0.56335826832962,8,"RNA negative / Protein negative",TRUE,0.609255027364492,0.482020869165869
"FT3727NR","12-amino-octadecanoic acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.531400038981182,FALSE,-0.153594621190273,-0.481548492038324,0.333510149083334,0.876885269600792,6,-0.641411824947926,0.086494774761138,0.646160695925008,8,"RNA negative / Protein negative",TRUE,0.561480158493125,0.481548492038324
"FT3915PR","gamma-Glutamyltyrosine","C01151","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.403360352665516,FALSE,0.173040310317098,-0.543693709714,0.264818140483528,0.872427299627174,6,-0.478281069658491,0.230597870873456,0.76410571770673,8,"RNA negative / Protein negative",TRUE,0.510987389686246,0.478281069658491
"FT0557NR","D-Lactic acid","C00256","Hydroxy acids and derivatives","Alpha hydroxy acids and derivatives",0.140602031250141,FALSE,-0.0502349911183848,-0.476039432503641,0.339879342043201,0.876885269600792,6,-0.640984988987839,0.0867722940540829,0.646160695925008,8,"RNA negative / Protein negative",TRUE,0.55851221074574,0.476039432503641
"FT4174NR","10-Hydroxy-2-decenoic acid",NA,"Hydroxy acids and derivatives","Medium-chain hydroxy acids and derivatives",0.596095460992293,FALSE,-0.220948709028369,0.852602153474621,0.030987995709493,0.717627196300257,6,0.47600201368974,0.233146863404657,0.76410571770673,8,"RNA positive / Protein positive",TRUE,0.66430208358218,0.47600201368974
"FT1074PR","Hypoxanthine","C00262","Imidazopyrimidines","Purines and purine derivatives",0.189620451994323,FALSE,-0.039488569353354,-0.474579552808114,0.34157443910695,0.876885269600792,6,-0.756568828737245,0.0297998747151897,0.542455027678593,8,"RNA negative / Protein negative",TRUE,0.615574190772679,0.474579552808114
"FT3367PR","Aspartylphenylalanine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.941496117086285,FALSE,0.451446949468729,0.77374341015204,0.0709967979721831,0.760267849808906,6,0.474171583588985,0.235204479902951,0.765922923758338,8,"RNA positive / Protein positive",TRUE,0.623957496870513,0.474171583588985
"FT1277PR","Racemethionine","C01733","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.05410368805274,FALSE,0.381344248430232,0.64600210889139,0.165791224778404,0.842783223920486,6,0.47313346564823,0.236375550830572,0.765922923758338,8,"RNA positive / Protein positive",TRUE,0.55956778726981,0.47313346564823
"FT3447PR","Guanosine","C00387","Purine nucleosides","Unclassified",0.845737767956714,FALSE,-0.23755990906562,-0.472913079449153,0.343513124714463,0.876885269600792,6,-0.659458192006756,0.0752315475997078,0.645250270564314,8,"RNA negative / Protein negative",TRUE,0.566185635727955,0.472913079449153
"FT5066PR","Pentadecanoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",0.206945932249689,FALSE,0.0261257025681636,0.471667931914843,0.344964234995605,0.876885269600792,6,0.620776950604148,0.100503815552539,0.670975275146856,8,"RNA positive / Protein positive",TRUE,0.546222441259495,0.471667931914843
"FT4479PR","Miraxanthin-V","C08557","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.87814282673631,FALSE,-0.339382392890835,-0.566347891238906,0.241306187484328,0.871836121534285,6,-0.470717976783116,0.239111877214518,0.765922923758338,8,"RNA negative / Protein negative",TRUE,0.518532934011011,0.470717976783116
"FT4648NR","FA(22:8;O2)",NA,"Fatty Acyls","Fatty acids and conjugates",0.156229700643299,FALSE,0.0636302247554147,0.470712695309125,0.346078966901888,0.876885269600792,6,0.550947481053188,0.156982586013397,0.731820831113888,8,"RNA positive / Protein positive",TRUE,0.510830088181156,0.470712695309125
"FT1248NR","4-Nitroanisole","C07555","Benzene and substituted derivatives","Nitrobenzenes",0.772397003294712,FALSE,0.553545915300749,-0.470100272621092,0.346794323490357,0.876885269600792,6,-0.562329737959364,0.146817299920195,0.717039432551467,8,"RNA negative / Protein negative",TRUE,0.516215005290228,0.470100272621092
"FT4274NR","Sphingosine 1-phosphate","C06124","Sphingolipids","Phosphosphingolipids",2.08834713580711,TRUE,-1.19638019073684,-0.470061226269447,0.346839950563128,0.876885269600792,6,-0.725240899113139,0.041757016434787,0.570937791154668,8,"RNA negative / Protein negative",TRUE,0.597651062691293,0.470061226269447
"FT5467PR","LysoPE(0:0/14:0)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.497801186618551,FALSE,-0.169102938413751,-0.470036849719351,0.346868436532827,0.876885269600792,6,-0.808345120530543,0.015166672403421,0.501477491291417,8,"RNA negative / Protein negative",TRUE,0.639190985124947,0.470036849719351
"FT7533PR","DG(a-25:0/0:0/20:5-3OH)",NA,"Fatty Acyls","Fatty alcohols",0.567347076106301,FALSE,0.196211281968067,0.741738555316472,0.0914355740474918,0.760267849808906,6,0.468873684479986,0.241211934725297,0.767471827294385,8,"RNA positive / Protein positive",TRUE,0.605306119898229,0.468873684479986
"FT1270NR","Methiopropamine",NA,"Organonitrogen compounds","Amines",3.54276956549647,TRUE,-3.86026595369663,-0.746358698056957,0.0883419967247857,0.760267849808906,6,-0.466504710074318,0.243923126054816,0.767471827294385,8,"RNA negative / Protein negative",TRUE,0.606431704065638,0.466504710074318
"FT5413PR","4-(2,6-Dichlorobenzamido)-N-(piperidin-4-yl)-1H-pyrazole-3-carboxamide",NA,"Benzene and substituted derivatives","Benzoic acids and derivatives",1.34148160265438,FALSE,-0.481345475938235,-0.465876165002508,0.351742773945455,0.876885269600792,6,-0.683088391135379,0.0618569508719751,0.617868429264167,8,"RNA negative / Protein negative",TRUE,0.574482278068944,0.465876165002508
"FT6295PR","LysoPC(0:0/18:0)",NA,"Glycerophospholipids","Glycerophosphocholines",2.01102335060774,FALSE,3.00497140467117,-0.491125213057489,0.322542857195492,0.876885269600792,6,-0.465519231287575,0.245055491447512,0.767471827294385,8,"RNA negative / Protein negative",TRUE,0.478322222172532,0.465519231287575
"FT2150NR","Naftazone",NA,"Naphthalenes","Naphthols and derivatives",2.7086050451322,TRUE,2.32220885498595,0.465463719902639,0.352227284437536,0.876885269600792,6,0.685903409057623,0.0603661034768342,0.613977641425636,8,"RNA positive / Protein positive",TRUE,0.575683564480131,0.465463719902639
"FT2181PR","N-Desmethyl tapentadol",NA,"Benzene and substituted derivatives","Phenylpropanes",0.185570806363661,FALSE,0.133765049894632,-0.465395932189159,0.352306939245399,0.876885269600792,6,-0.507831075001976,0.198858298939837,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.486613503595567,0.465395932189159
"FT3784NR","S-(Formylmethyl)glutathione","C14871","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.913898750085552,FALSE,0.345028737817216,0.465007324334684,0.352763701591793,0.876885269600792,6,0.510307160767553,0.196310144516309,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.487657242551119,0.465007324334684
"FT1600NR","Icaridin",NA,"Piperidines","Piperidinecarboxylic acids and derivatives",0.134771941622051,FALSE,-0.000395313471568057,-0.463727906294683,0.354268993046682,0.876885269600792,6,-0.488915939653865,0.218893797066284,0.755291963144553,8,"RNA negative / Protein negative",TRUE,0.476321922974274,0.463727906294683
"FT4454PR","N-Palmitoyl Serine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.71591425470298,FALSE,-0.226258531474619,-0.463706846553168,0.354293789824423,0.876885269600792,6,-0.775085950389345,0.0238616904472218,0.542455027678593,8,"RNA negative / Protein negative",TRUE,0.619396398471256,0.463706846553168
"FT4510NR","Chenodeoxycholic acid","C02528","Steroids and steroid derivatives","Bile acids, alcohols and derivatives",0.539604686395888,FALSE,0.396684296649242,-0.461869069127999,0.356460052573339,0.876885269600792,6,-0.472970703482664,0.23655942736853,0.765922923758338,8,"RNA negative / Protein negative",TRUE,0.467419886305331,0.461869069127999
"FT0016NR","Pyruvaldehyde","C00546","Organooxygen compounds","Carbonyl compounds",0.852697535503417,FALSE,0.212107040027181,0.461813768833242,0.35652530989383,0.876885269600792,6,0.518675548444068,0.187826769506103,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.490244658638655,0.461813768833242
"FT2169PR","DL-O-Phosphoserine","C01005","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.27247774762767,FALSE,-0.464737628461001,-0.459560897666092,0.359187415417241,0.876885269600792,6,-0.59002586259688,0.12364348177506,0.699959178993997,8,"RNA negative / Protein negative",TRUE,0.524793380131486,0.459560897666092
"FT2714NR","Tanacetol A",NA,"Prenol lipids","Sesquiterpenoids",0.249846447599847,FALSE,-0.0615257119976542,-0.459442480632775,0.359327536788247,0.876885269600792,6,-0.46937864749661,0.240636015387277,0.767471827294385,8,"RNA negative / Protein negative",TRUE,0.464410564064692,0.459442480632775
"FT0160PR","4-Methylimidazole","C19262","Azoles","Imidazoles",1.20507441965852,FALSE,-0.884749473376176,-0.457980189611633,0.361059438592703,0.877630397244442,6,-0.614900351220993,0.104715853185602,0.675854684599613,8,"RNA negative / Protein negative",TRUE,0.536440270416313,0.457980189611633
"FT3280PR","Meisoindigo",NA,"Indoles and derivatives","N-alkylindoles",0.856582943056116,FALSE,-0.336868116618351,-0.752688372224745,0.084181396205779,0.760267849808906,6,-0.456810308354859,0.255177643679323,0.770668274983688,8,"RNA negative / Protein negative",TRUE,0.604749340289802,0.456810308354859
